"","symbol","date","open","high","low","close","volume","adjusted"
"1321","^IBEX",2005-04-14,9316.7998046875,9382.599609375,9308.900390625,9364.5,130600,9364.490234375
"1322","^IBEX",2005-04-15,9275.2001953125,9278.5,9155.2001953125,9155.2001953125,191200,9155.19140625
"1323","^IBEX",2005-04-18,9046.599609375,9054.7998046875,8938.900390625,9025.7998046875,241400,9025.791015625
"1324","^IBEX",2005-04-19,9050.5,9073.599609375,9021,9046.2001953125,220000,9046.19140625
"1325","^IBEX",2005-04-20,9091.2998046875,9093.7998046875,8997.7001953125,9016.599609375,132000,9016.5908203125
"1326","^IBEX",2005-04-21,8975.599609375,9077.400390625,8968.7998046875,9018.7001953125,137800,9018.69140625
"1327","^IBEX",2005-04-22,9108.900390625,9115.900390625,9068.5,9096.400390625,104600,9096.3916015625
"1328","^IBEX",2005-04-25,9050.5,9130,9047.5,9106.2001953125,123200,9106.19140625
"1329","^IBEX",2005-04-26,9115.099609375,9122.2998046875,9062.2998046875,9083.7001953125,183800,9083.69140625
"1330","^IBEX",2005-04-27,9066.7998046875,9068.099609375,8953.599609375,8985,154400,8984.9912109375
"1331","^IBEX",2005-04-28,9015.5,9034.099609375,8950.7001953125,8985.400390625,153600,8985.3916015625
"1332","^IBEX",2005-04-29,8955.7001953125,9025.7001953125,8940.5,9001.599609375,136400,9001.5908203125
"1333","^IBEX",2005-05-02,9027.900390625,9139.7001953125,9020.099609375,9119.900390625,98600,9119.8916015625
"1334","^IBEX",2005-05-03,9094.5,9168.2998046875,9083.2001953125,9168.2998046875,131800,9168.2900390625
"1335","^IBEX",2005-05-04,9168.7001953125,9196,9120.7998046875,9195.7001953125,107000,9195.6904296875
"1336","^IBEX",2005-05-05,9232.7001953125,9244.900390625,9211.599609375,9235.5,109400,9235.490234375
"1337","^IBEX",2005-05-06,9224.400390625,9273.099609375,9201.599609375,9263.099609375,122400,9263.08984375
"1338","^IBEX",2005-05-09,9245.599609375,9250.599609375,9205.7998046875,9223.5,125200,9223.490234375
"1339","^IBEX",2005-05-10,9241.7001953125,9241.7001953125,9144.7998046875,9146.099609375,147000,9146.0908203125
"1340","^IBEX",2005-05-11,9140,9188.599609375,9121.900390625,9149.900390625,151200,9149.8916015625
"1341","^IBEX",2005-05-12,9188.2998046875,9224.599609375,9176.900390625,9213.099609375,119600,9213.08984375
"1342","^IBEX",2005-05-13,9144.7001953125,9222.5,9136.2001953125,9222.5,117000,9222.490234375
"1343","^IBEX",2005-05-16,9222,9242.2001953125,9193.7001953125,9217.7001953125,86000,9217.6904296875
"1344","^IBEX",2005-05-17,9238.2998046875,9240.2001953125,9193.599609375,9213.2998046875,102800,9213.2900390625
"1345","^IBEX",2005-05-18,9241.7998046875,9364.2001953125,9241.7998046875,9364.2001953125,186400,9364.1904296875
"1346","^IBEX",2005-05-19,9386.599609375,9411.5,9361.900390625,9400.099609375,129200,9400.08984375
"1347","^IBEX",2005-05-20,9403.7001953125,9407.099609375,9368.5,9368.5,126400,9368.490234375
"1348","^IBEX",2005-05-23,9408.900390625,9416.7001953125,9372.599609375,9397,92400,9396.990234375
"1349","^IBEX",2005-05-24,9403.7001953125,9414.7001953125,9338.900390625,9372.400390625,97200,9372.390625
"1350","^IBEX",2005-05-25,9354.2998046875,9375.900390625,9333,9351.2998046875,97000,9351.2900390625
"1351","^IBEX",2005-05-26,9350,9421.900390625,9343.2998046875,9417.900390625,115600,9417.890625
"1352","^IBEX",2005-05-27,9420,9428.2998046875,9364.400390625,9381.5,82800,9381.490234375
"1353","^IBEX",2005-05-30,9363.7001953125,9466.7998046875,9352.5,9466.7998046875,76000,9466.7900390625
"1354","^IBEX",2005-05-31,9466.7998046875,9472.400390625,9421.400390625,9427.099609375,130200,9427.08984375
"1355","^IBEX",2005-06-01,9455.400390625,9551,9444.099609375,9550.7998046875,134800,9550.7900390625
"1356","^IBEX",2005-06-02,9542.400390625,9587.400390625,9519.400390625,9539.7001953125,122200,9539.6904296875
"1357","^IBEX",2005-06-03,9550.7001953125,9560.7998046875,9487.099609375,9497.7001953125,112400,9497.6904296875
"1358","^IBEX",2005-06-06,9480.7001953125,9497.099609375,9443,9449.400390625,104000,9449.390625
"1359","^IBEX",2005-06-07,9473.7001953125,9537.2998046875,9465.099609375,9535.5,149400,9535.490234375
"1360","^IBEX",2005-06-08,9499.099609375,9513.2998046875,9458.2998046875,9487.7001953125,132600,9487.6904296875
"1361","^IBEX",2005-06-09,9459.099609375,9495.599609375,9444.900390625,9494,123200,9493.990234375
"1362","^IBEX",2005-06-10,9536.2998046875,9574,9526,9561.5,125800,9561.490234375
"1363","^IBEX",2005-06-13,9564,9579.400390625,9526.7001953125,9579.2001953125,109000,9579.1904296875
"1364","^IBEX",2005-06-14,9565.5,9617.7998046875,9543.7998046875,9614.400390625,111600,9614.390625
"1365","^IBEX",2005-06-15,9632.400390625,9643.5,9555.7998046875,9563.599609375,153600,9563.58984375
"1366","^IBEX",2005-06-16,9593.400390625,9642.2001953125,9579.5,9624.7001953125,134000,9624.6904296875
"1367","^IBEX",2005-06-17,9633.2001953125,9706.2001953125,9617.099609375,9682.2998046875,176600,9682.2900390625
"1368","^IBEX",2005-06-20,9670.900390625,9671.2998046875,9634.2001953125,9659.5,107600,9659.490234375
"1369","^IBEX",2005-06-21,9688.2998046875,9713.400390625,9666.099609375,9712.5,134600,9712.490234375
"1370","^IBEX",2005-06-22,9717.099609375,9752.900390625,9698.2001953125,9726.2001953125,139400,9726.1904296875
"1371","^IBEX",2005-06-23,9727.400390625,9779.400390625,9725.7998046875,9769.599609375,125600,9769.58984375
"1372","^IBEX",2005-06-24,9696,9712.7998046875,9664.7001953125,9677.400390625,149000,9677.390625
"1373","^IBEX",2005-06-27,9629.7001953125,9644.900390625,9590.7001953125,9622.900390625,203400,9622.890625
"1374","^IBEX",2005-06-28,9638.099609375,9685.900390625,9624.099609375,9682.5,164800,9682.490234375
"1375","^IBEX",2005-06-29,9719.7998046875,9796.900390625,9714.2998046875,9769.2001953125,159600,9769.1904296875
"1376","^IBEX",2005-06-30,9760.7998046875,9815.5,9746.900390625,9783.2001953125,171600,9783.1904296875
"1377","^IBEX",2005-07-01,9731,9829.099609375,9727.900390625,9829.099609375,144400,9829.08984375
"1378","^IBEX",2005-07-04,9808.2998046875,9817.2998046875,9789.400390625,9815,84600,9814.990234375
"1379","^IBEX",2005-07-05,9805.7998046875,9814.900390625,9766.099609375,9807.400390625,120000,9807.390625
"1380","^IBEX",2005-07-06,9824.900390625,9849.5,9811.5,9832.5,150400,9832.490234375
"1381","^IBEX",2005-07-07,9799.7001953125,9802.5,9399.2998046875,9644.400390625,371800,9644.390625
"1382","^IBEX",2005-07-08,9742.2998046875,9794.7001953125,9691.2998046875,9793.2001953125,162000,9793.1904296875
"1383","^IBEX",2005-07-11,9831.099609375,9878.7001953125,9819.599609375,9876.2998046875,158000,9876.2900390625
"1384","^IBEX",2005-07-12,9904.2001953125,9904.2001953125,9841.599609375,9873.400390625,146400,9873.390625
"1385","^IBEX",2005-07-13,9880.599609375,9938.599609375,9874.5,9937.7998046875,172200,9937.7900390625
"1386","^IBEX",2005-07-14,9949.2001953125,9996.400390625,9944.099609375,9965.2001953125,175800,9965.1904296875
"1387","^IBEX",2005-07-15,9961.099609375,9983.5,9920.5,9943.7998046875,153000,9943.7900390625
"1388","^IBEX",2005-07-18,9944.7998046875,9981.599609375,9927.5,9961,111800,9960.990234375
"1389","^IBEX",2005-07-19,9969.2001953125,10045,9966.5,10045,174800,10044.990234375
"1390","^IBEX",2005-07-20,10016.099609375,10037.7998046875,9982.099609375,10007,152400,10006.990234375
"1391","^IBEX",2005-07-21,10030.400390625,10068,9962.900390625,10021.5,237400,10021.490234375
"1392","^IBEX",2005-07-22,10010.900390625,10044.5,9998.7001953125,10018.7998046875,122400,10018.7900390625
"1393","^IBEX",2005-07-25,10036.7001953125,10048,9979.5,10017.099609375,93600,10017.08984375
"1394","^IBEX",2005-07-26,10014.2998046875,10052.2001953125,9989.099609375,10043.2998046875,132800,10043.2900390625
"1395","^IBEX",2005-07-27,10046.7001953125,10099,10046.7001953125,10088.7001953125,150800,10088.6904296875
"1396","^IBEX",2005-07-28,10114.099609375,10140,10110.099609375,10128.7998046875,141200,10128.7890625
"1397","^IBEX",2005-07-29,10156.7001953125,10162.400390625,10083,10115.599609375,163000,10115.58984375
"1398","^IBEX",2005-08-01,10122.599609375,10125.7001953125,10058.599609375,10068.900390625,126800,10068.890625
"1399","^IBEX",2005-08-02,10048.099609375,10113.900390625,10043.7001953125,10113.900390625,111600,10113.890625
"1400","^IBEX",2005-08-03,10099.900390625,10151.099609375,10074.900390625,10149.7001953125,154200,10149.689453125
"1401","^IBEX",2005-08-04,10144,10147.7001953125,10067.2998046875,10074.2998046875,178200,10074.2900390625
"1402","^IBEX",2005-08-05,10042.7998046875,10082.5,10029,10045.400390625,133600,10045.390625
"1403","^IBEX",2005-08-08,10052.099609375,10128.7001953125,10045.2001953125,10115.5,1e+05,10115.490234375
"1404","^IBEX",2005-08-09,10074.400390625,10145.599609375,10062.599609375,10145.599609375,125000,10145.5888671875
"1405","^IBEX",2005-08-10,10150.2001953125,10229.2001953125,10146.7001953125,10229.2001953125,163600,10229.189453125
"1406","^IBEX",2005-08-11,10189.2001953125,10226.5,10156,10222.099609375,155200,10222.0888671875
"1407","^IBEX",2005-08-12,10253.400390625,10253.7001953125,10169.7998046875,10187.2001953125,107400,10187.189453125
"1408","^IBEX",2005-08-15,10163.7998046875,10206.2001953125,10162.5,10184.900390625,37800,10184.8896484375
"1409","^IBEX",2005-08-16,10211.7998046875,10223.7998046875,10105.7001953125,10139.7998046875,78000,10139.7890625
"1410","^IBEX",2005-08-17,10110.400390625,10124,10043.2001953125,10094.099609375,126000,10094.08984375
"1411","^IBEX",2005-08-18,10093.5,10107.5,10029.400390625,10037.900390625,128200,10037.890625
"1412","^IBEX",2005-08-19,10062.7001953125,10136.5,10055.5,10132.900390625,116600,10132.8896484375
"1413","^IBEX",2005-08-22,10149,10183,10147.7998046875,10174.7998046875,64200,10174.7890625
"1414","^IBEX",2005-08-23,10158.900390625,10160.2001953125,10104.099609375,10104.099609375,92000,10104.08984375
"1415","^IBEX",2005-08-24,10082.2998046875,10096,10032.900390625,10078.900390625,120400,10078.890625
"1416","^IBEX",2005-08-25,10026.599609375,10030.5,9975.5,9983.2001953125,126600,9983.1904296875
"1417","^IBEX",2005-08-26,9988.7001953125,10014.400390625,9903.400390625,9904.7998046875,117800,9904.7900390625
"1418","^IBEX",2005-08-29,9862.400390625,9946.099609375,9823.7998046875,9938.5,124600,9938.490234375
"1419","^IBEX",2005-08-30,9939.400390625,9977.900390625,9922.2998046875,9922.2998046875,133800,9922.2900390625
"1420","^IBEX",2005-08-31,9916.7001953125,10019.7001953125,9906.900390625,10008.900390625,194600,10008.890625
"1421","^IBEX",2005-09-01,10049.900390625,10143.2998046875,10048.400390625,10134.099609375,161000,10134.0888671875
"1422","^IBEX",2005-09-02,10119.900390625,10184.7998046875,10113.7998046875,10145,140400,10144.9892578125
"1423","^IBEX",2005-09-05,10157.2001953125,10250.900390625,10148.7001953125,10250.900390625,115000,10250.8896484375
"1424","^IBEX",2005-09-06,10254,10377.5,10253.599609375,10373.2001953125,234200,10373.189453125
"1425","^IBEX",2005-09-07,10391.7998046875,10421.099609375,10377.2998046875,10408,165200,10407.9892578125
"1426","^IBEX",2005-09-08,10418.5,10445.5,10371.7001953125,10441.2001953125,146600,10441.189453125
"1427","^IBEX",2005-09-09,10450.5,10494.2001953125,10444.2001953125,10486.599609375,108000,10486.5888671875
"1428","^IBEX",2005-09-12,10519.900390625,10532.5,10437.099609375,10494.7001953125,134800,10494.689453125
"1429","^IBEX",2005-09-13,10479.599609375,10514.2001953125,10421.900390625,10429.7998046875,151200,10429.7890625
"1430","^IBEX",2005-09-14,10433.400390625,10483.7001953125,10421.2001953125,10459.099609375,142400,10459.0888671875
"1431","^IBEX",2005-09-15,10451.7001953125,10492.099609375,10432.2998046875,10475.7001953125,144600,10475.689453125
"1432","^IBEX",2005-09-16,10472.5,10560.599609375,10467.599609375,10532.099609375,183200,10532.0888671875
"1433","^IBEX",2005-09-19,10511.099609375,10561.7001953125,10475.900390625,10536,123000,10535.9892578125
"1434","^IBEX",2005-09-20,10557,10583.400390625,10537,10583.400390625,130800,10583.3896484375
"1435","^IBEX",2005-09-21,10542.5,10567.5,10494.599609375,10500.2998046875,160800,10500.2890625
"1436","^IBEX",2005-09-22,10486.5,10572.5,10464.400390625,10536.599609375,213800,10536.5888671875
"1437","^IBEX",2005-09-23,10558.400390625,10642.7998046875,10542.099609375,10631.2001953125,192200,10631.189453125
"1438","^IBEX",2005-09-26,10671,10741,10664.2001953125,10724.900390625,242600,10724.8896484375
"1439","^IBEX",2005-09-27,10714.400390625,10725.900390625,10669.099609375,10678.5,249200,10678.4892578125
"1440","^IBEX",2005-09-28,10711.7001953125,10818.400390625,10708.400390625,10801.7001953125,233800,10801.689453125
"1441","^IBEX",2005-09-29,10818.5,10832.900390625,10751.900390625,10780.599609375,173400,10780.5888671875
"1442","^IBEX",2005-09-30,10834.2998046875,10851.400390625,10793.599609375,10813.900390625,172200,10813.8896484375
"1443","^IBEX",2005-10-03,10835.7998046875,10880.7001953125,10815.400390625,10880.7001953125,170200,10880.689453125
"1444","^IBEX",2005-10-04,10883.900390625,10919.2001953125,10824.900390625,10919.2001953125,153000,10919.189453125
"1445","^IBEX",2005-10-05,10843.5,10874.2998046875,10822.7001953125,10823.099609375,227000,10823.0888671875
"1446","^IBEX",2005-10-06,10723.2998046875,10761.900390625,10680.7001953125,10750.900390625,272800,10750.8896484375
"1447","^IBEX",2005-10-07,10742.5,10765.2998046875,10698.099609375,10732.400390625,193200,10732.3896484375
"1448","^IBEX",2005-10-10,10754.099609375,10819.7998046875,10754,10800.599609375,137000,10800.5888671875
"1449","^IBEX",2005-10-11,10795.2001953125,10866.2001953125,10795.2001953125,10810.2001953125,152200,10810.189453125
"1450","^IBEX",2005-10-12,10766.7998046875,10768.400390625,10690.7998046875,10721.7998046875,148400,10721.7890625
"1451","^IBEX",2005-10-13,10689.400390625,10735.400390625,10567.099609375,10567.099609375,205200,10567.0888671875
"1452","^IBEX",2005-10-14,10645.5,10645.5,10513,10629.2998046875,182400,10629.2890625
"1453","^IBEX",2005-10-17,10646.7001953125,10678.900390625,10615.400390625,10629.5,140400,10629.4892578125
"1454","^IBEX",2005-10-18,10633.2998046875,10663.900390625,10521.599609375,10529.900390625,140200,10529.8896484375
"1455","^IBEX",2005-10-19,10452.2001953125,10454.5,10356.5,10402.5,228000,10402.4892578125
"1456","^IBEX",2005-10-20,10469.5,10512.7001953125,10351,10382.2998046875,189800,10382.2890625
"1457","^IBEX",2005-10-21,10343.7998046875,10409.7998046875,10326,10368.7998046875,150400,10368.7890625
"1458","^IBEX",2005-10-24,10359.099609375,10534.5,10347.099609375,10534.5,184800,10534.4892578125
"1459","^IBEX",2005-10-25,10556.5,10562.7001953125,10464.400390625,10476.599609375,0,10476.5888671875
"1460","^IBEX",2005-10-26,10470.5,10544.5,10435.2001953125,10473.400390625,187600,10473.3896484375
"1461","^IBEX",2005-10-27,10409.5,10424.599609375,10327.400390625,10328.599609375,177400,10328.5888671875
"1462","^IBEX",2005-10-28,10327.7001953125,10362.400390625,10256,10339.5,173200,10339.4892578125
"1463","^IBEX",2005-10-31,10417.2001953125,10493.7998046875,10412.900390625,10493.7998046875,250200,10493.7890625
"1464","^IBEX",2005-11-01,10469.400390625,10485.599609375,10415.099609375,10427.2001953125,176200,10427.189453125
"1465","^IBEX",2005-11-02,10432.400390625,10469.900390625,10336.099609375,10424.5,236400,10424.4892578125
"1466","^IBEX",2005-11-03,10467.900390625,10500.400390625,10432.599609375,10476.900390625,290400,10476.8896484375
"1467","^IBEX",2005-11-04,10479.2001953125,10486.7001953125,10389.2001953125,10412.2998046875,218600,10412.2890625
"1468","^IBEX",2005-11-07,10406.2001953125,10455.599609375,10362,10420.900390625,160800,10420.8896484375
"1469","^IBEX",2005-11-08,10440.7001953125,10483.2001953125,10410.400390625,10440.2001953125,168000,10440.189453125
"1470","^IBEX",2005-11-09,10434.099609375,10475.900390625,10428.099609375,10456.2998046875,123800,10456.2890625
"1471","^IBEX",2005-11-10,10484.900390625,10491.2001953125,10407.599609375,10438.400390625,164800,10438.3896484375
"1472","^IBEX",2005-11-11,10491.400390625,10518.900390625,10471.400390625,10510.2998046875,165800,10510.2890625
"1473","^IBEX",2005-11-14,10490.7001953125,10561.7001953125,10473.7998046875,10504.599609375,157800,10504.5888671875
"1474","^IBEX",2005-11-15,10489.599609375,10508.2001953125,10413,10456.2998046875,187400,10456.2890625
"1475","^IBEX",2005-11-16,10453.5,10455.5,10338.7001953125,10391.7001953125,192400,10391.689453125
"1476","^IBEX",2005-11-17,10430.900390625,10468.400390625,10421.099609375,10445.2001953125,149400,10445.189453125
"1477","^IBEX",2005-11-18,10502.2998046875,10577.2998046875,10485.900390625,10527.099609375,161000,10527.0888671875
"1478","^IBEX",2005-11-21,10532.900390625,10556.900390625,10498.2001953125,10535.099609375,132600,10535.0888671875
"1479","^IBEX",2005-11-22,10557.400390625,10559.099609375,10491.7001953125,10522.900390625,122000,10522.8896484375
"1480","^IBEX",2005-11-23,10544.599609375,10631.7998046875,10534.7998046875,10626.7001953125,157000,10626.689453125
"1481","^IBEX",2005-11-24,10643,10670.400390625,10593.400390625,10634.2001953125,100200,10634.189453125
"1482","^IBEX",2005-11-25,10649.2998046875,10672.599609375,10625,10656.2998046875,97200,10656.2890625
"1483","^IBEX",2005-11-28,10677.2001953125,10716.7998046875,10609.599609375,10618.7998046875,148200,10618.7890625
"1484","^IBEX",2005-11-29,10604.2001953125,10657.900390625,10583,10620.099609375,120000,10620.0888671875
"1485","^IBEX",2005-11-30,10596.7998046875,10604.2001953125,10540.5,10557.7998046875,136800,10557.7890625
"1486","^IBEX",2005-12-01,10580,10678.7001953125,10580,10678.7001953125,135200,10678.689453125
"1487","^IBEX",2005-12-02,10692.2001953125,10699.5,10611.7998046875,10649.7998046875,124800,10649.7890625
"1488","^IBEX",2005-12-05,10669,10669,10495.5,10532.099609375,158600,10532.0888671875
"1489","^IBEX",2005-12-06,10538.7998046875,10562.2998046875,10501.400390625,10539.2998046875,96800,10539.2890625
"1490","^IBEX",2005-12-07,10553.900390625,10555.599609375,10479,10506.599609375,156600,10506.5888671875
"1491","^IBEX",2005-12-08,10437,10495.7998046875,10423.900390625,10495.7998046875,109600,10495.7890625
"1492","^IBEX",2005-12-09,10453.2998046875,10501.099609375,10438.2998046875,10489.2998046875,96800,10489.2890625
"1493","^IBEX",2005-12-12,10521.7001953125,10587.900390625,10500,10540,112200,10539.9892578125
"1494","^IBEX",2005-12-13,10544,10561.7998046875,10501.900390625,10533.599609375,117000,10533.5888671875
"1495","^IBEX",2005-12-14,10559.599609375,10572.400390625,10484.7998046875,10502.400390625,151400,10502.3896484375
"1496","^IBEX",2005-12-15,10509.400390625,10517.599609375,10450.599609375,10483.5,205200,10483.4892578125
"1497","^IBEX",2005-12-16,10488.400390625,10602.099609375,10462.7998046875,10555.2998046875,281400,10555.2890625
"1498","^IBEX",2005-12-19,10549.599609375,10587,10514.099609375,10528.2998046875,144000,10528.2890625
"1499","^IBEX",2005-12-20,10513.5,10584.400390625,10495.900390625,10572.2998046875,153000,10572.2890625
"1500","^IBEX",2005-12-21,10578.5,10694.7001953125,10576.2001953125,10682.7001953125,153600,10682.689453125
"1501","^IBEX",2005-12-22,10675.7998046875,10717.2001953125,10668.5,10701.2998046875,111600,10701.2890625
"1502","^IBEX",2005-12-23,10725.7998046875,10753.2998046875,10704.2001953125,10723.900390625,87200,10723.8896484375
"1503","^IBEX",2005-12-27,10718.2998046875,10791.5,10716.099609375,10772.7001953125,81800,10772.689453125
"1504","^IBEX",2005-12-28,10747.2001953125,10781.400390625,10741.7998046875,10769.5,66800,10769.4892578125
"1505","^IBEX",2005-12-29,10787.400390625,10811.900390625,10765.2001953125,10778.099609375,72600,10778.0888671875
"1506","^IBEX",2005-12-30,10767.7998046875,10771.400390625,10696.900390625,10733.900390625,90800,10733.8896484375
"1507","^IBEX",2006-01-02,10725.7998046875,10814.599609375,10720,10786.7001953125,63200,10786.689453125
"1508","^IBEX",2006-01-03,10794.099609375,10839.2998046875,10769.2998046875,10818.099609375,127200,10818.0888671875
"1509","^IBEX",2006-01-04,10869.2998046875,10898.900390625,10830.900390625,10895.7998046875,199400,10895.7890625
"1510","^IBEX",2006-01-05,10907.2998046875,10929.599609375,10883.2998046875,10913.599609375,127200,10913.5888671875
"1511","^IBEX",2006-01-06,10907.2998046875,10929.599609375,10883.2998046875,10913.599609375,0,10913.5888671875
"1512","^IBEX",2006-01-09,10943.099609375,10966.099609375,10928.099609375,10962.5,208200,10962.4892578125
"1513","^IBEX",2006-01-10,10932.099609375,10935.099609375,10869.900390625,10869.900390625,137400,10869.8896484375
"1514","^IBEX",2006-01-11,10909.2998046875,10966.2001953125,10908.7998046875,10966.2001953125,163400,10966.189453125
"1515","^IBEX",2006-01-12,10935,10969.400390625,10925.7001953125,10955.7998046875,203800,10955.7890625
"1516","^IBEX",2006-01-13,10938.400390625,10943,10825.5,10850.7001953125,166000,10850.689453125
"1517","^IBEX",2006-01-16,10825.900390625,10905.7998046875,10821.599609375,10898.400390625,119000,10898.3896484375
"1518","^IBEX",2006-01-17,10834.5,10844,10795.099609375,10806.2998046875,177400,10806.2890625
"1519","^IBEX",2006-01-18,10719,10740.7001953125,10674.2001953125,10708.099609375,174800,10708.0888671875
"1520","^IBEX",2006-01-19,10764.7001953125,10821.5,10763.400390625,10821.5,186600,10821.4892578125
"1521","^IBEX",2006-01-20,10834.099609375,10872.400390625,10737.7998046875,10740.900390625,195400,10740.8896484375
"1522","^IBEX",2006-01-23,10642.900390625,10723.2998046875,10611.099609375,10712.2001953125,171600,10712.189453125
"1523","^IBEX",2006-01-24,10728.2998046875,10747.599609375,10645.5,10665.599609375,199200,10665.5888671875
"1524","^IBEX",2006-01-25,10704.099609375,10824.099609375,10690.400390625,10824.099609375,203200,10824.0888671875
"1525","^IBEX",2006-01-26,10792.2001953125,10952.599609375,10788.099609375,10890.2001953125,295400,10890.189453125
"1526","^IBEX",2006-01-27,10944.5,11026.900390625,10886.2998046875,11023.2001953125,209800,11023.189453125
"1527","^IBEX",2006-01-30,11012.400390625,11051.7001953125,10979.7001953125,11038,152000,11037.9892578125
"1528","^IBEX",2006-01-31,11025.2001953125,11112.099609375,11022.7998046875,11104.2998046875,195600,11104.2880859375
"1529","^IBEX",2006-02-01,11030.5,11221.099609375,11030.099609375,11221.099609375,191600,11221.087890625
"1530","^IBEX",2006-02-02,11218.7001953125,11253,11125.7001953125,11136,236200,11135.98828125
"1531","^IBEX",2006-02-03,11162,11202.5,11120.7001953125,11175.7998046875,186200,11175.7880859375
"1532","^IBEX",2006-02-06,11199.7998046875,11217,11164.7998046875,11187.5,179200,11187.48828125
"1533","^IBEX",2006-02-07,11195.900390625,11215.900390625,11099.099609375,11175.099609375,191200,11175.087890625
"1534","^IBEX",2006-02-08,11114.099609375,11209.2998046875,11083.400390625,11202.599609375,219000,11202.587890625
"1535","^IBEX",2006-02-09,11226.400390625,11344.900390625,11222,11344.900390625,185400,11344.888671875
"1536","^IBEX",2006-02-10,11339.099609375,11366.900390625,11293.599609375,11312.599609375,174600,11312.587890625
"1537","^IBEX",2006-02-13,11325.099609375,11395.5,11281.2001953125,11395.5,132000,11395.48828125
"1538","^IBEX",2006-02-14,11389.5,11412.2998046875,11320.400390625,11395.900390625,152400,11395.888671875
"1539","^IBEX",2006-02-15,11399,11426.099609375,11366.900390625,11377.400390625,173200,11377.388671875
"1540","^IBEX",2006-02-16,11410.900390625,11447.2001953125,11384.099609375,11447.2001953125,138200,11447.1884765625
"1541","^IBEX",2006-02-17,11460.7001953125,11501.400390625,11428.599609375,11491.2998046875,175800,11491.2880859375
"1542","^IBEX",2006-02-20,11473.5,11535.599609375,11456.900390625,11535.599609375,115800,11535.587890625
"1543","^IBEX",2006-02-21,11564,11657.7998046875,11542,11626.900390625,253000,11626.888671875
"1544","^IBEX",2006-02-22,11619.2001953125,11755.2998046875,11604.7998046875,11755.2998046875,203600,11755.2880859375
"1545","^IBEX",2006-02-23,11755.2001953125,11785.900390625,11708.5,11739,173400,11738.98828125
"1546","^IBEX",2006-02-24,11753.900390625,11786.900390625,11738.7001953125,11786.900390625,163400,11786.888671875
"1547","^IBEX",2006-02-27,11821.099609375,11832.7998046875,11786.5,11832.7998046875,143000,11832.7880859375
"1548","^IBEX",2006-02-28,11825.400390625,11840.099609375,11691.7998046875,11740.7001953125,210400,11740.6884765625
"1549","^IBEX",2006-03-01,11764.599609375,11902.2001953125,11758.099609375,11902.2001953125,196600,11902.1884765625
"1550","^IBEX",2006-03-02,11914.400390625,11918.599609375,11776.400390625,11809.599609375,212200,11809.587890625
"1551","^IBEX",2006-03-03,11783.599609375,11834.7998046875,11725.7998046875,11755.7001953125,168800,11755.6884765625
"1552","^IBEX",2006-03-06,11765.7001953125,11812.400390625,11740.7998046875,11759.099609375,169000,11759.087890625
"1553","^IBEX",2006-03-07,11706.2001953125,11714.400390625,11610.2998046875,11701.2998046875,181600,11701.2880859375
"1554","^IBEX",2006-03-08,11722.2998046875,11736,11566.7998046875,11629.2001953125,164600,11629.1884765625
"1555","^IBEX",2006-03-09,11701.5,11727.900390625,11657.5,11699.599609375,145000,11699.587890625
"1556","^IBEX",2006-03-10,11642.2001953125,11771.7998046875,11635.2998046875,11771.7998046875,148200,11771.7880859375
"1557","^IBEX",2006-03-13,11808.7001953125,11854.7001953125,11805.900390625,11845.400390625,137000,11845.388671875
"1558","^IBEX",2006-03-14,11815.5,11839.7001953125,11773.2998046875,11835,125800,11834.98828125
"1559","^IBEX",2006-03-15,11869.400390625,11884.5,11831.900390625,11845.7001953125,172200,11845.6884765625
"1560","^IBEX",2006-03-16,11860.2998046875,11874.400390625,11804.2001953125,11862.5,261000,11862.48828125
"1561","^IBEX",2006-03-17,11877.400390625,11949.599609375,11835.2998046875,11872.900390625,223000,11872.888671875
"1562","^IBEX",2006-03-20,11909.2998046875,11962.7998046875,11896.599609375,11922,97000,11921.98828125
"1563","^IBEX",2006-03-21,11944.599609375,11944.599609375,11857.7998046875,11933.400390625,158400,11933.388671875
"1564","^IBEX",2006-03-22,11876.2001953125,11959.2998046875,11860,11951.599609375,167800,11951.587890625
"1565","^IBEX",2006-03-23,11957.5,11970,11880.400390625,11906.2001953125,140400,11906.1884765625
"1566","^IBEX",2006-03-24,11908.5,11954.400390625,11895.2998046875,11954.400390625,137000,11954.388671875
"1567","^IBEX",2006-03-27,11939.5,11954.099609375,11839.099609375,11839.599609375,115000,11839.587890625
"1568","^IBEX",2006-03-28,11855.400390625,11870.5,11754.099609375,11774.2001953125,156200,11774.1884765625
"1569","^IBEX",2006-03-29,11773.099609375,11839.7998046875,11753.900390625,11817.2998046875,180600,11817.2880859375
"1570","^IBEX",2006-03-30,11870.2001953125,11884,11805.2001953125,11869.7998046875,154200,11869.7880859375
"1571","^IBEX",2006-03-31,11856.2001953125,11871.599609375,11779.2001953125,11854.2998046875,145600,11854.2880859375
"1572","^IBEX",2006-04-03,11923.5,11958.599609375,11901.7998046875,11920,143600,11919.98828125
"1573","^IBEX",2006-04-04,11892.599609375,11893.7998046875,11829.7998046875,11893.7998046875,147600,11893.7880859375
"1574","^IBEX",2006-04-05,11888.2001953125,11916.400390625,11839.7998046875,11916.400390625,150600,11916.388671875
"1575","^IBEX",2006-04-06,11938.599609375,11944,11883.599609375,11908.2001953125,164600,11908.1884765625
