obs,DCRED,DINF,DM1,DPROD,DSPCRED,DSPR,DENERO,DFEB1998,DFEB2003,R_MICROSOFT,R_SP500,R_USTB3M
2000M05,12487.9400000002,0.0582919653487851,1.11,0.490499999999997,0.149999999999999,0.41,0,0,0,-10.8791324464419,-2.21586982299634,0.495
2000M06,22542.97,0.406723034767784,-0.300000000000001,3.3254,-0.0999999999999995,0.0199999999999996,0,0,0,24.5900538436826,2.36516311567307,0.481666666666667
2000M07,17461.04,-0.291659348323559,-0.820000000000004,-4.9208,-0.110000000000001,-0.48,0,0,0,-13.6249368691572,-1.64762532643624,0.500833333333333
2000M08,21993.6199999999,-0.231749814036256,0.290000000000003,3.83340000000001,0.0100000000000007,-0.27,0,0,0,0,5.89281575882119,0.520833333333333
2000M09,18593.6899999999,0.519481687710404,0.0899999999999999,0.419099999999986,0.02,-0.280000000000001,0,0,0,-14.6279338519415,-5.49662922847485,0.525833333333333
2000M10,18779.3600000001,-0.346919090963436,-0.569999999999997,-1.09699999999999,0.0600000000000001,0.160000000000001,0,0,0,13.2722742093711,-0.496178497366293,0.520833333333333
2000M11,16503.6199999999,-0.115107840785538,0.0499999999999972,-1.139,0.0399999999999991,-0.23,0,0,0,-18.2524859003388,-8.34561337105873,0.531666666666667
2000M12,17215.3700000001,-0.11490951192286,-0.900000000000002,-0.393000000000001,-0.0199999999999991,-0.0799999999999992,0,0,0,-27.969730515449,0.404519322272316,0.521666666666667
2001M01,16010.5800000001,0.68764876368914,-4.37,-0.867400000000004,-0.0300000000000007,0.199999999999999,1,0,0,34.1858481908003,3.40502464501419,0.459166666666667
2001M02,16900.9399999999,-0.231219411800655,-1.09,-0.115899999999996,-0.00999999999999934,0.66,0,0,0,-3.43195434010124,-9.68310904165412,0.42
2001M03,12033.3699999999,-0.171701770826801,-0.949999999999996,0.682999999999993,0.0899999999999994,-0.04,0,0,0,-7.58565665470381,-6.63585439301313,0.4025
2001M04,16294.1500000001,0.169215941265785,-2.16,-3.73349999999999,0.0100000000000006,0.73,0,0,0,21.4143582401129,7.40070105559805,0.341666666666667
2001M05,8054.95999999996,0.0547246331205728,0,0.736999999999995,-0.09,0.56,0,0,0,2.08873437492125,0.507728769860832,0.3225
2001M06,9308.06000000006,-0.282531886338672,-0.52,2.2942,0.01,0.4,0,0,0,5.37476376393684,-2.53541522494239,0.305833333333333
2001M07,4602.03000000003,-0.449975650809406,-0.210000000000001,-4.596,0.0499999999999999,-0.0500000000000003,0,0,0,-9.79300470175597,-1.07982212059001,0.304166666666667
2001M08,7715.70999999996,0.281294137661466,-0.98,3.6891,-0.0099999999999999,-0.17,0,0,0,-14.8601317822747,-6.6255605887467,0.295
2001M09,6821.29000000004,0.44969159536243,-0.709999999999997,-0.952699999999993,0.0299999999999994,-0.0499999999999998,0,0,0,-10.8774653491084,-8.52566152469899,0.280833333333333
2001M10,16247.45,-0.786770566211334,-4.73,-1.3129,0.0200000000000006,0.74,0,0,0,12.7872456147673,1.79371883291154,0.1875
2001M11,26809.3599999999,0.168112442336245,-1.13,-1.619,-0.04,0.04,0,0,0,9.91330828412837,7.24843504333732,0.170833333333333
2001M12,8729.63000000012,-0.226402526470174,0.75,-0.392300000000006,0.44,0.85,0,0,0,3.12765030603745,0.754529203389606,0.145833333333333
2002M01,4201.25,0.621485601296535,0.420000000000002,0.709699999999998,0.04,0.25,1,0,0,-3.90939287379348,-1.56963736669333,0.144166666666667
2002M02,11611.27,0.168361282787943,-0.0400000000000009,0.571600000000004,0.0600000000000001,-0.120000000000001,0,0,0,-8.80535716888214,-2.09848866751677,0.145833333333333
2002M03,16883.46,0.166376136859312,-0.0700000000000021,1.456,-0.0800000000000001,-0.169999999999999,0,0,0,3.320996302332,3.60800762527585,0.1475
2002M04,13790.72,-0.00312803615034318,1.63,-0.905900000000003,-0.03,0.41,0,0,0,-14.3266667370429,-6.33846827844135,0.148333333333333
2002M05,11070.95,-0.557725929810613,-1.14,0.412500000000009,0.0700000000000001,-0.2,0,0,0,-2.61718921782217,-0.912294229712597,0.1475
2002M06,11020.6400000001,0.0556018918967489,-0.359999999999999,3.8398,-0.02,-0.0299999999999998,0,0,0,7.18043415136909,-7.52143432759062,0.145833333333333
2002M07,12085.99,0.0555092306455423,-1.08,-4.8503,0.05,-0.2,0,0,0,-13.1079452016387,-8.22998718378991,0.143333333333333
2002M08,8666.12999999989,0.221483419084963,-1.49,4.5256,-0.16,-0.28,0,0,0,2.26673624311621,0.486954439031576,0.140833333333333
2002M09,2689.09000000008,-0.16671117486297,-1.06,-0.2012,0.04,-0.490000000000001,0,0,0,-11.5188604594089,-11.6561168447867,0.136666666666667
2002M10,6095.73999999999,-0.000274717266315672,-0.899999999999999,-1.2118,0.16,-0.23,0,0,0,20.0857733712018,8.29144210287572,0.131666666666667
2002M11,8306.08000000007,-0.165608649497969,0.0599999999999987,-1.1486,-0.0999999999999999,0.39,0,0,0,7.57897440160535,5.55005846761124,0.125
2002M12,5837.15999999992,-0.220872535955595,0.210000000000001,-0.569099999999992,-0.0700000000000001,0.45,0,0,0,-10.945271146231,-6.22292771298756,0.101666666666667
2003M01,10721.5800000001,0.662130836043206,-0.880000000000001,0.919499999999999,-0.0600000000000001,-0.23,1,0,0,-8.5570530506766,-2.7797493671423,0.101666666666667
2003M02,8948.75,0.326289327746329,0,1.11449999999999,-0.0699999999999998,0.0900000000000003,0,0,1,-69.4412202866532,-1.71498442588398,0.0975
2003M03,5210.45999999996,-0.168580413759783,-0.82,0.698499999999996,-0.05,-0.33,0,0,0,2.12907228088817,0.832287425282969,0.0975
2003M04,13847.5899999999,-0.816358604036139,0.210000000000001,-3.258,0.05,0.3,0,0,0,5.46540183531281,7.79273500294766,0.0933333333333333
2003M05,13962.0800000001,0.0540371472658051,0.18,0.452300000000008,0.0499999999999998,0.0100000000000002,0,0,0,-3.82669249001308,4.96456654892876,0.0941666666666667
2003M06,3651.93999999994,0.272286715341687,-1.41,2.8642,0.0600000000000001,-0.5,0,0,0,4.10007676495048,1.12586260108522,0.0891666666666667
2003M07,6377.23999999999,-0.000118533725971995,0.0700000000000003,-4.286,-0.0899999999999999,0.41,0,0,0,2.95890942565715,1.60935064787737,0.0733333333333333
2003M08,9976.63000000012,0.271105106928094,1.72,4.62349999999999,0,0.73,0,0,0,0.415643900862089,1.77153437906361,0.0808333333333333
2003M09,11399.51,-0.0554190315148965,0.579999999999998,0.0515000000000043,-0.0600000000000001,0.12,0,0,0,4.71368553789297,-1.20162325679857,0.0808333333333333
2003M10,7376.73999999999,-0.432549727708163,-1.28,-0.822999999999993,-0.04,-0.450000000000001,0,0,0,-6.15693125005155,5.35042684649465,0.0791666666666667
2003M11,2049.03000000003,-0.162586446398866,1.13,-0.400100000000009,-0.02,0.350000000000001,0,0,0,-1.65866869182778,0.710322535604512,0.08
2003M12,10118.75,0.162176279293872,0.110000000000001,-0.150499999999994,-0.03,-0.0299999999999998,0,0,0,6.25675017747896,4.95188993064713,0.0783333333333333
2004M01,15644.8700000001,0.595605634110566,-0.41,0.291799999999995,-0.08,-0.0500000000000007,1,0,0,1.01782049157561,1.71288822629672,0.0775
2004M02,2678.25999999978,0.0513585094586245,-0.19,1.87690000000001,-0.13,-0.149999999999999,0,0,0,-4.13495598186956,1.21351008291258,0.0783333333333333
2004M03,12190.4300000002,0.103896233046737,-0.380000000000001,0.093599999999995,0.01,-0.18,0,0,0,-6.22042706141818,-1.64942206699891,0.08
2004M04,3460.31999999983,-0.322741193572769,-0.139999999999999,-2.19110000000001,-0.05,-0.04,0,0,0,4.70121819970546,-1.6933393494544,0.0791666666666667
2004M05,9778.49000000022,0.263741980883521,2.36,1.4333,-0.02,0.61,0,0,0,0.381971434626124,1.20110242055643,0.0841666666666667
2004M06,7255.13999999966,-0.266611155790574,1.09,2.1491,0.0600000000000001,-0.0499999999999998,0,0,0,8.51033435926014,1.78291892493124,0.0983333333333333
2004M07,10764.9000000004,-0.475059746554754,0.460000000000001,-3.33580000000001,0.03,-0.250000000000001,0,0,0,-0.245398896156672,-3.48922382153303,0.11
2004M08,7056.28999999957,0.211053995949385,-0.210000000000001,3.83370000000001,0.01,-0.379999999999999,0,0,0,-4.26664463189029,0.228472057171389,0.123333333333333
2004M09,13230.9600000004,0.158074952525605,-0.25,-0.787000000000006,0,-0.35,0,0,0,1.27390257774298,0.932033680220644,0.134166666666667
2004M10,14808.7799999998,0.314351961770255,0.479999999999999,0.240200000000002,-0.0700000000000001,-0.2,0,0,0,1.15067792455244,1.39169558782137,0.143333333333333
2004M11,9555.68999999994,-0.472841559853382,0.710000000000003,-1.04809999999999,-0.0599999999999994,-0.25,0,0,0,-4.23575549660003,3.78687794611331,0.165833333333333
2004M12,7632.30000000028,-0.419535105945392,1.38,0.770099999999999,0,4.44089209850063e-16,0,0,0,-0.336260357942308,3.19424911931922,0.185
2005M01,9312.08999999985,0.577139204879561,0.609999999999999,0.667000000000002,-0.0200000000000014,-0.17,1,0,0,-1.66041550520351,-2.56157479685159,0.193333333333333
2005M02,9157.37999999989,0.365191153869483,0.56,1.0017,-0.0399999999999993,-0.320000000000001,0,0,0,-4.355276178417,1.8726934874338,0.208333333333333
2005M03,7936.37999999989,0.203857392198293,1.3,0.138499999999993,0.0399999999999993,-0.0199999999999996,0,0,0,-4.01432371168481,-1.93027522545288,0.229166666666667
2005M04,10458.6600000001,-0.108744022732798,0.900000000000002,-1.154,0.0600000000000007,0.11,0,0,0,4.56922010180829,-2.03135193476701,0.235
2005M05,2327.85000000009,-0.773106126318531,-0.609999999999999,0.303399999999996,0.139999999999999,-0.39,0,0,0,1.95700961940972,2.95122233851055,0.24
2005M06,15522.1899999999,0.154254875772818,-0.290000000000003,3.5933,0.0400000000000006,-0.38,0,0,0,-3.79192348622938,-0.014268747689806,0.249166666666667
2005M07,11141.4100000001,0.410230551801916,0.699999999999999,-3.7773,-0.00999999999999945,-0.13,0,0,0,3.05276431461558,3.53364518647291,0.261666666666667
2005M08,10868.7999999998,0.0488079761501735,1.92,3.9752,-0.0200000000000006,0.0299999999999998,0,0,0,6.68299196488689,-1.12854679723592,0.29
2005M09,3734.87999999989,0.704124199042503,-0.48,-2.37010000000001,0.03,-0.28,0,0,0,-6.215519356665,0.692490742685887,0.2925
2005M10,669.919999999925,-1.0135847374084,1.31,0.352400000000003,0.05,0.180000000000001,0,0,0,-0.116663439247873,-1.7899994313774,0.300833333333333
2005M11,8108.18000000017,-1.00746107647548,1.36,0.0157999999999987,0.0199999999999999,-0.11,0,0,0,7.42191388482947,3.45812376769887,0.33
2005M12,3942.99000000022,0.400775914111623,-0.0799999999999983,1.2573,-0.0199999999999999,-0.14,0,0,0,-5.68609402385368,-0.0952850014241315,0.330833333333333
2006M01,10229.9299999997,1.16498516032115,0.110000000000003,-0.359499999999997,0,-0.330000000000001,1,0,0,7.36981640747675,2.51479612305183,0.349166666666667
2006M02,1614.84000000032,-0.557793687557634,1.16,1.0247,-0.03,-0.11,0,0,0,-4.65369319582996,0.0452994064152026,0.373333333333333
2006M03,407.199999999721,0.350560262466105,0.779999999999998,1.56270000000001,-0.04,-0.0799999999999992,0,0,0,1.25741301677551,1.10347339694591,0.385
2006M04,8258.16000000015,0.295179851560252,0.579999999999998,-2.4828,-0.04,0.22,0,0,0,-11.9300172696573,1.20823736751444,0.39
2006M05,15359.4299999997,-0.352201001242831,0.690000000000001,1.61669999999999,-0.0399999999999999,0.109999999999999,0,0,0,-6.41245281695387,-3.14049135858919,0.401666666666667
2006M06,11294.2200000002,-0.29771448746809,0.150000000000006,3.8359,0.0900000000000005,-0.0799999999999992,0,0,0,2.82935086426118,0.00866042853917312,0.403333333333333
2006M07,14883.1800000002,0.0979397765705336,1.00999999999999,-3.20569999999999,0.0199999999999995,-0.0900000000000007,0,0,0,3.2097349974878,0.507292419195832,0.419166666666667
2006M08,13362.8799999999,-0.0989085353120751,-0.739999999999998,3.8082,0,-0.29,0,0,0,6.59402813546412,2.10511245879922,0.425
2006M09,3146.50999999978,-0.688010344640027,-0.460000000000001,-1.10720000000001,0.01,-0.16,0,0,0,6.22255369668162,2.42693761953043,0.421666666666667
2006M10,251.979999999981,-0.0519708163620016,-0.720000000000002,-1.1469,-0.01,8.88178419700125e-16,0,0,0,4.85289652649823,3.10218369172258,0.41
2006M11,20077.4500000002,0.394841237948948,0.470000000000002,-1.562,-0.04,-0.140000000000001,0,0,0,2.23877096133422,1.63325051223597,0.423333333333333
2006M12,4135.87999999989,0.297545306554193,-0.34,1.11800000000001,0.0299999999999995,-0.109999999999999,0,0,0,1.68865883647295,1.2536835916847,0.42
2007M01,8765.51000000024,0.156015122003412,0.330000000000002,-0.661000000000001,0.04,0.16,1,0,0,3.29410548239705,1.39611725245273,0.420833333333333
2007M02,5547.58000000007,0.228822744054308,0.689999999999998,1.3647,-0.0499999999999989,0.12,0,0,0,-9.12032650467335,-2.20883056643898,0.4275
2007M03,14007.4099999997,0.372838376532816,-0.850000000000001,0.406899999999993,0.0799999999999994,-0.330000000000001,0,0,0,-1.07067403944244,0.993048391528616,0.429166666666667
2007M04,2598.64000000013,-0.258933540026767,-0.0499999999999972,-2.0029,-0.0499999999999999,0.23,0,0,0,7.16445374976255,4.23798362376053,0.420833333333333
