"","date","RAAPL","RM.RF","SMB","HML","RF","RAAPL.RF"
"5607",2003-03-18,-0.000668043832097252,0.44,0.6,-0.79,0.005,-0.00566804383209725
"5608",2003-03-19,-0.00333943816672559,0.72,-0.42,-0.29,0.005,-0.00833943816672559
"5609",2003-03-20,-0.00267810082536192,0.28,-0.03,0.55,0.005,-0.00767810082536192
"5610",2003-03-21,0.00601753899208764,2.19,-0.82,-0.09,0.005,0.00101753899208764
"5611",2003-03-24,-0.0429075243933353,-3.36,1.24,0.15,0.005,-0.0479075243933353
"5612",2003-03-25,0.0124472007562058,1.21,-0.11,-0.01,0.005,0.0074472007562058
"5613",2003-03-26,-0.00966859963162377,-0.55,-0.14,-0.34,0.005,-0.0146685996316238
"5614",2003-03-27,0.00553801183260961,-0.09,0.67,-0.03,0.005,0.00053801183260961
"5615",2003-03-28,0.00550751109348151,-0.48,0.3,0.17,0.005,0.00050751109348151
"5616",2003-03-31,-0.0299586069576458,-1.65,0.77,0.33,0.005,-0.0349586069576458
"5617",2003-04-01,0.00141286282523591,1.12,-0.27,0.32,0.005,-0.00358713717476409
"5618",2003-04-02,0.0305999095296166,2.6,-0.35,-0.77,0.005,0.0255999095296166
"5619",2003-04-03,-0.00963532259396442,-0.49,0.44,-0.04,0.005,-0.0146353225939644
"5620",2003-04-04,-0.00346436572933347,0.15,-0.78,0.45,0.005,-0.00846436572933347
"5621",2003-04-07,0.00553801183260961,0.18,0.4,0.6,0.005,0.00053801183260961
"5622",2003-04-08,-0.0027632345083269,-0.24,-0.33,0.16,0.005,-0.0077632345083269
"5623",2003-04-09,-0.0181574668751639,-1.28,0.48,0.76,0.005,-0.0231574668751639
"5624",2003-04-10,0.012604088426299,0.52,-0.26,-0.23,0.005,0.007604088426299
"5625",2003-04-11,-0.0849265259050207,-0.32,0.05,-0.08,0.005,-0.0899265259050207
"5626",2003-04-14,0.0283825046601715,1.88,-0.4,-0.02,0.005,0.0233825046601715
"5627",2003-04-15,-0.0140905598884391,0.62,0.06,-0.34,0.005,-0.0190905598884391
"5628",2003-04-16,-0.01126319904607,-1.11,0.61,-0.04,0.005,-0.01626319904607
"5629",2003-04-17,-0.00910536016864646,1.52,0.02,0.06,0.005,-0.0141053601686465
"5630",2003-04-21,0.00152261885689079,-0.11,0.4,0.05,0.005,-0.00347738114310921
"5631",2003-04-22,0.0277685300878224,2.07,-0.94,0.21,0.005,0.0227685300878224
"5632",2003-04-23,0.0051679701584426,0.89,-0.27,0.36,0.005,0.0001679701584426
"5633",2003-04-24,-0.0103627870355465,-0.81,0.56,-0.17,0.005,-0.0153627870355465
"5634",2003-04-25,-0.00671835099798818,-1.3,0.63,-0.08,0.005,-0.0117183509979882
"5635",2003-04-28,0.0374900096647418,1.76,-0.02,-0.12,0.005,0.0324900096647418
"5636",2003-04-29,0.0143251856491768,0.34,-0.24,-0.25,0.005,0.0093251856491768
"5637",2003-04-30,0.0113189327264499,0.03,0.74,0.24,0.005,0.0063189327264499
"5638",2003-05-01,0.00979712279049017,-0.03,0.41,-0.22,0.004,0.00579712279049017
"5639",2003-05-02,0.00624728689639029,1.56,0.57,-0.39,0.004,0.00224728689639029
"5640",2003-05-05,0.10750094756922,-0.19,0.84,-0.35,0.004,0.10350094756922
"5641",2003-05-06,0.0840044115359844,0.8,-0.16,0.13,0.004,0.0800044115359844
"5642",2003-05-07,0.00853626222228406,-0.46,-0.09,0.6,0.004,0.00453626222228406
"5643",2003-05-08,0.0196359480768569,-0.99,0.51,0.06,0.004,0.0156359480768569
"5644",2003-05-09,0.0165288429353237,1.39,0.1,-0.16,0.004,0.0125288429353237
"5645",2003-05-12,0.0141080862967337,1.25,-0.1,-0.08,0.004,0.0101080862967337
"5646",2003-05-13,0.00590836558778442,-0.23,0.42,0.36,0.004,0.00190836558778442
"5647",2003-05-14,-0.00644859699500697,-0.23,0.27,0.06,0.004,-0.010448596995007
"5648",2003-05-15,0.00965587315766057,0.74,-0.16,-0.03,0.004,0.00565587315766057
"5649",2003-05-16,0.00373035656060686,-0.31,-1.69,1.09,0.004,-0.00026964343939314
"5650",2003-05-19,-0.0379449644782229,-2.3,0.85,0,0.004,-0.0419449644782229
"5651",2003-05-20,-0.0172732035441424,-0.12,0.13,-0.08,0.004,-0.0212732035441424
"5652",2003-05-21,0.00336565747630151,0.41,-0.26,0.36,0.004,-0.00063434252369849
"5653",2003-05-22,0.0216125992271702,0.96,-0.18,0.06,0.004,0.0176125992271702
"5654",2003-05-23,0.00437768847429355,0.26,0.29,0.45,0.004,0.00037768847429355
"5655",2003-05-27,0.0301097885189669,1.95,0.57,-1.13,0.004,0.0261097885189669
"5656",2003-05-28,-0.0322947055106519,0.22,0.75,-0.44,0.004,-0.0362947055106519
"5657",2003-05-29,-0.00989782464193778,-0.26,1,0.21,0.004,-0.0138978246419378
"5658",2003-05-30,-0.00832004799469572,1.53,0.26,0.04,0.004,-0.0123200479946957
"5659",2003-06-02,-0.0282518161031839,0.39,-0.34,0.66,0.005,-0.0332518161031839
"5660",2003-06-03,-0.00805528316819869,0.39,0.13,-0.54,0.005,-0.0130552831681987
"5661",2003-06-04,0.0166159041071916,1.56,0.12,0.13,0.005,0.0116159041071916
"5662",2003-06-05,0.00226923944404319,0.55,0.9,-0.72,0.005,-0.00273076055595681
"5663",2003-06-06,-0.0281708769666962,-0.33,-0.11,-0.42,0.005,-0.0331708769666962
"5664",2003-06-09,-0.0212161319457963,-1.31,-0.23,0.01,0.005,-0.0262161319457963
"5665",2003-06-10,0.0229648062050061,0.95,0.46,-0.01,0.005,0.0179648062050061
"5666",2003-06-11,0.0155923423244503,1.29,-0.46,0.38,0.005,0.0105923423244503
"5667",2003-06-12,0.0181711013791553,0.18,0.02,0.37,0.005,0.0131711013791553
"5668",2003-06-13,-0.0198926978781077,-1.02,-0.22,0.07,0.005,-0.0248926978781077
"5669",2003-06-16,0.0476427766932585,2.15,-0.37,-0.54,0.005,0.0426427766932585
"5670",2003-06-17,-0.00438969726702195,0.13,0.31,-0.32,0.005,-0.00938969726702195
"5671",2003-06-18,0.0498654897296995,-0.15,0.29,-0.19,0.005,0.0448654897296995
"5672",2003-06-19,0.0010450591175294,-1.49,0.03,0.62,0.005,-0.0039549408824706
"5673",2003-06-20,0.00312864039686028,0.05,-0.18,0.07,0.005,-0.00187135960313972
"5674",2003-06-23,-0.00731838386819177,-1.52,-0.64,0.16,0.005,-0.0123183838681918
"5675",2003-06-24,-0.014799430703855,0.19,0.08,0.23,0.005,-0.019799430703855
"5676",2003-06-25,0.0163730090102075,-0.6,1.06,-0.02,0.005,0.0113730090102075
"5677",2003-06-26,0.0104209406668421,1.12,0.41,-0.44,0.005,0.0054209406668421
"5678",2003-06-27,-0.0294603352608805,-0.84,0.57,0.23,0.005,-0.0344603352608805
"5679",2003-06-30,0.0174658162876859,-0.17,-0.13,0.37,0.005,0.0124658162876859
"5680",2003-07-01,0.00157357830635236,0.73,-0.43,-0.06,0.003,-0.00142642169364764
"5681",2003-07-02,0.00938401046795811,1.28,1.06,0.09,0.003,0.00638401046795811
"5682",2003-07-03,-0.00729170201234963,-0.72,0.27,-0.1,0.003,-0.0102917020123496
"5683",2003-07-07,0.0379524834512127,1.91,-0.16,0.35,0.003,0.0349524834512127
"5684",2003-07-08,0.0263258364516243,0.51,1.31,0.05,0.003,0.0233258364516243
"5685",2003-07-09,-0.0253173856619349,-0.34,0.99,0.35,0.003,-0.0283173856619349
"5686",2003-07-10,-0.015709253819189,-1.33,0,-0.28,0.003,-0.018709253819189
"5687",2003-07-11,0.0136941554050699,0.92,0.06,-0.06,0.003,0.0106941554050699
"5688",2003-07-14,0.00251612863278111,0.73,0.14,0.24,0.003,-0.00048387136721889
"5689",2003-07-15,-0.0146784656474348,-0.41,0.09,-0.06,0.003,-0.0176784656474348
"5690",2003-07-16,0.0131689846390834,-0.64,0.21,-0.27,0.003,0.0101689846390834
"5691",2003-07-17,0.0505385447082688,-1.45,-1.22,-0.48,0.003,0.0475385447082688
"5692",2003-07-18,-0.0019149438476067,1.08,-0.16,-0.09,0.003,-0.0049149438476067
"5693",2003-07-21,-0.0120562783483864,-1.42,0.03,-0.42,0.003,-0.0150562783483864
"5694",2003-07-22,0.00917696932852048,0.97,0.3,0.45,0.003,0.00617696932852048
"5695",2003-07-23,-0.000482038682838817,0.18,0.66,-1,0.003,-0.00348203868283882
"5696",2003-07-24,-0.0135595297856324,-0.65,0.24,0.44,0.003,-0.0165595297856324
"5697",2003-07-25,0.0489994710459271,1.51,-0.63,-0.31,0.003,0.0459994710459271
"5698",2003-07-28,-0.0258670526999481,-0.02,0.96,0.28,0.003,-0.0288670526999481
"5699",2003-07-29,-0.0129455730389858,-0.57,0.51,-0.03,0.003,-0.0159455730389858
"5700",2003-07-30,-0.0214638441910602,-0.18,0.28,-0.67,0.003,-0.0244638441910602
"5701",2003-07-31,0.0386902889922154,0.32,0.26,0.24,0.003,0.0356902889922154
"5702",2003-08-01,-0.0167427780030173,-1.06,-0.46,-0.12,0.003,-0.0197427780030173
"5703",2003-08-04,0.0228896843871708,0.11,-0.63,-0.34,0.003,0.0198896843871708
"5704",2003-08-05,-0.039917563157583,-1.71,0.38,-0.04,0.003,-0.042917563157583
"5705",2003-08-06,-0.0374953820520097,0.02,-0.98,0.45,0.003,-0.0404953820520097
"5706",2003-08-07,0.0151667122625418,0.57,-0.5,-0.51,0.003,0.0121667122625418
"5707",2003-08-08,-0.0146590473675032,0.33,-0.46,0.12,0.003,-0.0176590473675032
"5708",2003-08-11,0.001017405703441,0.43,0.71,-0.01,0.003,-0.001982594296559
"5709",2003-08-12,0.00203455396087626,1.09,0.47,0.1,0.003,-0.00096544603912374
"5710",2003-08-13,0.0240721705669192,-0.5,0.68,0.04,0.003,0.0210721705669192
"5711",2003-08-14,-0.010460871666531,0.62,0.09,0.43,0.003,-0.013460871666531
"5712",2003-08-15,-0.0131054374331177,0.1,0.21,-0.17,0.003,-0.0161054374331177
"5713",2003-08-18,0.0314632945991445,1.03,0.86,0.08,0.003,0.0284632945991445
"5714",2003-08-19,-0.000983374983352947,0.43,0.98,0.61,0.003,-0.00398337498335295
"5715",2003-08-20,0.0333944281600245,-0.14,0.37,0.03,0.003,0.0303944281600245
"5716",2003-08-21,0.0313908884056267,0.47,0.6,0.31,0.003,0.0283908884056267
"5717",2003-08-22,-0.0375991657024653,-1.06,-0.59,0.11,0.003,-0.0405991657024653
"5718",2003-08-25,-0.000957930299975726,-0.04,-0.1,-0.32,0.003,-0.00395793029997573
"5719",2003-08-26,0.0090674906031978,0.29,0.18,0.08,0.003,0.0060674906031978
"5720",2003-08-27,0.0202202121457798,0.17,0.82,0.05,0.003,0.0172202121457798
"5721",2003-08-28,0.0325205846228985,0.7,0.22,0.26,0.003,0.0295205846228985
"5722",2003-08-29,0.018750549345376,0.53,-0.33,0.32,0.003,0.015750549345376
"5723",2003-09-02,0.0105595312689085,1.4,0.54,-0.08,0.004,0.0065595312689085
"5724",2003-09-03,0.00436507319558635,0.42,0.27,0.27,0.004,0.00036507319558635
"5725",2003-09-04,-0.00524037896486429,0.22,0.45,-0.17,0.004,-0.00924037896486429
"5726",2003-09-05,-0.0145604914682764,-0.62,-0.07,0.23,0.004,-0.0185604914682764
"5727",2003-09-08,0.0106084125916295,1.07,0.64,-0.15,0.004,0.0066084125916295
"5728",2003-09-09,-0.0164043726547096,-0.79,0.3,-0.24,0.004,-0.0204043726547096
"5729",2003-09-10,-0.00853016039242324,-1.37,-0.53,-0.63,0.004,-0.0125301603924232
"5730",2003-09-11,0.0169881721541368,0.62,0.59,0.1,0.004,0.0129881721541368
"5731",2003-09-12,0.0236545455078815,0.23,0.17,0.14,0.004,0.0196545455078815
"5732",2003-09-15,-0.0392903398195856,-0.35,0.24,-0.13,0.004,-0.0432903398195856
"5733",2003-09-16,0.00673208614198634,1.4,0.09,0.1,0.004,0.00273208614198634
"5734",2003-09-17,-0.0107921871960145,-0.26,0.16,0.21,0.004,-0.0147921871960145
"5735",2003-09-18,0.0337799409058639,1.25,-0.55,0.24,0.004,0.0297799409058639
"5736",2003-09-19,-0.0131982674304072,-0.23,0.47,0.01,0.004,-0.0171982674304072
"5737",2003-09-22,-0.0223909040832777,-1.3,0.19,0.14,0.004,-0.0263909040832777
"5738",2003-09-23,0.0157271158159103,0.65,0.52,0.04,0.004,0.0117271158159103
"5739",2003-09-24,-0.0507552130339046,-1.88,-0.21,0.08,0.004,-0.0547552130339046
"5740",2003-09-25,-0.0426416147425032,-0.81,-1.61,-0.24,0.004,-0.0466416147425032
"5741",2003-09-26,0.0126464843508923,-0.84,-1.26,0.02,0.004,0.0086464843508923
"5742",2003-09-29,0.0290569786917465,0.98,0.48,0.1,0.004,0.0250569786917465
"5743",2003-09-30,-0.0276072797371722,-0.96,-0.03,0.11,0.004,-0.0316072797371722
"5744",2003-10-01,0.00337268447863938,2.16,0.37,0.17,0.003,0.00037268447863938
"5745",2003-10-02,-0.0106395649534273,0.31,0.13,0.11,0.003,-0.0136395649534273
"5746",2003-10-03,0.0530176814209849,1.02,0.68,-0.02,0.003,0.0500176814209849
"5747",2003-10-06,0.0272886468707179,0.49,0.36,0.38,0.003,0.0242886468707179
"5748",2003-10-07,0.0408754555920659,0.51,0.33,0.15,0.003,0.0378754555920659
"5749",2003-10-08,-0.00691411211743998,-0.48,-0.28,0.19,0.003,-0.00991411211743998
"5750",2003-10-09,0.0167702862094652,0.55,0.27,0.38,0.003,0.0137702862094652
"5751",2003-10-10,0.00975997728562151,-0.08,-0.43,0.45,0.003,0.00675997728562151
"5752",2003-10-13,0.0279003917239198,0.81,0.78,0.12,0.003,0.0249003917239198
"5753",2003-10-14,0.00818131620422721,0.44,0.48,0.16,0.003,0.00518131620422721
"5754",2003-10-15,0.0109369550287784,-0.36,-0.3,-0.09,0.003,0.0079369550287784
"5755",2003-10-16,-0.0653429708439381,0.35,0.12,0.03,0.003,-0.0683429708439381
"5756",2003-10-17,-0.0217410188939376,-1.11,-0.49,-0.03,0.003,-0.0247410188939376
"5757",2003-10-20,0.0204491754033037,0.41,-0.1,-0.21,0.003,0.0174491754033037
"5758",2003-10-21,-0.00172344751386992,0.24,0.64,-0.22,0.003,-0.00472344751386992
"5759",2003-10-22,-0.0182852095472725,-1.52,-0.67,-0.04,0.003,-0.0212852095472725
"5760",2003-10-23,0.0100543709904901,0.22,-0.7,-0.3,0.003,0.0070543709904901
"5761",2003-10-24,-0.0171111903988373,-0.45,-0.34,-0.01,0.003,-0.0201111903988373
"5762",2003-10-27,0,0.4,1.15,0.38,0.003,-0.003
"5763",2003-10-28,0.0483687179938546,1.59,0.48,-0.19,0.003,0.0453687179938546
"5764",2003-10-29,-0.00126386876370213,0.28,0.81,0.25,0.003,-0.00426386876370213
"5765",2003-10-30,-0.0256551096060628,-0.11,-0.14,0.28,0.003,-0.0286551096060628
"5766",2003-10-31,-0.00869844999038796,0.28,-0.59,-0.12,0.003,-0.011698449990388
"5767",2003-11-03,0.0112949921400623,0.93,0.67,0.45,0.004,0.0072949921400623
"5768",2003-11-04,-0.0104219788316868,-0.45,0.75,0.4,0.004,-0.0144219788316868
"5769",2003-11-05,0.00522456655974296,-0.04,0.22,-0.07,0.004,0.00122456655974296
"5770",2003-11-06,0.00389998395076181,0.58,0.07,0.19,0.004,-0.00010001604923819
"5771",2003-11-07,-0.0271816774621229,-0.33,0.34,0.3,0.004,-0.0311816774621229
"5772",2003-11-10,-0.027030479389789,-0.74,-0.98,-0.05,0.004,-0.031030479389789
"5773",2003-11-11,-0.0165734978012274,-0.21,-0.58,-0.12,0.004,-0.0205734978012274
"5774",2003-11-12,0.0360190227218502,1.33,1.02,-0.27,0.004,0.0320190227218502
"5775",2003-11-13,0.00402199496761959,0.03,0.23,-0.26,0.004,2.19949676195895e-05
"5776",2003-11-14,-0.0437630691905711,-0.83,-0.6,-0.12,0.004,-0.0477630691905711
"5777",2003-11-17,-0.0154972958276348,-0.72,-0.65,-0.19,0.004,-0.0194972958276348
"5778",2003-11-18,-0.0346685029094805,-0.87,0.12,0.06,0.004,-0.0386685029094805
"5779",2003-11-19,0.000491011617214706,0.76,0.08,-0.06,0.004,-0.00350898838278529
"5780",2003-11-20,-0.00195999909020645,-0.77,0.12,0.04,0.004,-0.00595999909020645
"5781",2003-11-21,-0.00491963221878592,0.21,0.13,0.6,0.004,-0.00891963221878592
"5782",2003-11-24,0.042005467043194,1.71,0.72,-0.01,0.004,0.038005467043194
"5783",2003-11-25,-0.0224732169090963,0.31,0.26,0.55,0.004,-0.0264732169090963
"5784",2003-11-26,0.00193159405696253,0.4,-0.1,0.46,0.004,-0.00206840594303747
"5785",2003-11-28,0.00912847864124794,0.11,0.27,-0.19,0.004,0.00512847864124794
"5786",2003-12-01,0.0375461933384043,1.11,0.36,-0.04,0.004,0.0335461933384043
"5787",2003-12-02,-0.00786204624071813,-0.27,0.13,0.12,0.004,-0.0118620462407181
"5788",2003-12-03,-0.0239612925980182,-0.34,-1.13,0.27,0.004,-0.0279612925980182
"5789",2003-12-04,0.00569028971121806,0.26,-0.35,-0.3,0.004,0.00169028971121806
"5790",2003-12-05,-0.0142882430784048,-0.79,-0.04,-0.17,0.004,-0.0182882430784048
"5791",2003-12-08,0.00954814301081277,0.65,-0.16,0.26,0.004,0.00554814301081277
"5792",2003-12-09,-0.02891688409357,-0.95,-0.55,0.03,0.004,-0.03291688409357
"5793",2003-12-10,-0.00342885066324599,-0.29,-0.99,-0.24,0.004,-0.00742885066324599
"5794",2003-12-11,0.0399175631575831,1.34,1.22,0.19,0.004,0.0359175631575831
"5795",2003-12-12,-0.0152014270917034,0.31,0.53,0.29,0.004,-0.0192014270917034
"5796",2003-12-15,-0.0350737996335058,-0.73,-1.35,0.06,0.004,-0.0390737996335058
"5797",2003-12-16,-0.00248240139153136,0.5,-0.27,0.1,0.004,-0.00648240139153136
"5798",2003-12-17,-0.0120009392314225,0.15,-0.01,-0.21,0.004,-0.0160009392314225
"5799",2003-12-18,0.00801567578655949,1.24,0.28,0.24,0.004,0.00401567578655949
"5800",2003-12-19,-0.0171104290886334,-0.04,-0.12,0.37,0.004,-0.0211104290886334
"5801",2003-12-22,0.00758375316118045,0.36,0.01,0.22,0.004,0.00358375316118045
"5802",2003-12-23,-0.00201634037707488,0.36,0.64,0.05,0.004,-0.00601634037707488
"5803",2003-12-24,0.0298373321815403,-0.18,-0.22,0.07,0.004,0.0258373321815403
"5804",2003-12-26,0.0179656378217253,0.19,0.33,0.06,0.004,0.0139656378217253
"5805",2003-12-29,0.017651209529691,1.29,0.33,0.01,0.004,0.013651209529691
"5806",2003-12-30,0.00612662423002744,0.05,0.23,0.17,0.004,0.00212662423002744
"5807",2003-12-31,0.0042200305009678,0.01,-1.38,0.03,0.004,0.0002200305009678
"5808",2004-01-02,-0.00422003050096779,-0.17,0.81,0.43,0.003,-0.00722003050096779
"5809",2004-01-05,0.040972720002704,1.2,0.42,0.01,0.003,0.037972720002704
"5810",2004-01-06,-0.00361609135402669,0.2,0.09,0.26,0.003,-0.00661609135402669
"5811",2004-01-07,0.0223833914967277,0.34,0.57,-0.08,0.003,0.0193833914967277
"5812",2004-01-08,0.0335178158068724,0.45,0.31,0.7,0.003,0.0305178158068724
"5813",2004-01-09,-0.0155319801489872,-0.72,-0.01,0.29,0.003,-0.0185319801489872
"5814",2004-01-12,0.0312465501709384,0.57,0.92,0.12,0.003,0.0282465501709384
"5815",2004-01-13,0.0163006380611754,-0.51,0.19,0.07,0.003,0.0133006380611754
"5816",2004-01-14,0.00331225523225085,0.8,-0.08,0.47,0.003,0.00031225523225085
"5817",2004-01-15,-0.0574011461823115,0.15,0.02,-0.31,0.003,-0.0604011461823115
"5818",2004-01-16,-0.00570692793143638,0.72,0.08,0.61,0.003,-0.00870692793143638
"5819",2004-01-20,0.0004411001948044,0.15,1.16,0.58,0.003,-0.0025588998051956
"5820",2004-01-21,-0.0052937035322765,0.64,-1.09,0.34,0.003,-0.0082937035322765
"5821",2004-01-22,-0.0192023864241491,-0.32,-0.56,-0.05,0.003,-0.0222023864241491
"5822",2004-01-23,0.0169881721541368,-0.14,0.9,-0.1,0.003,0.0139881721541368
"5823",2004-01-26,0.0197511797022718,1.12,-0.1,-0.3,0.003,0.0167511797022718
"5824",2004-01-27,0.00260312692188799,-0.96,-0.02,0.01,0.003,-0.00039687307811201
"5825",2004-01-28,-0.0241282201328127,-1.44,-0.33,-0.38,0.003,-0.0271282201328127
"5826",2004-01-29,0.00707932034833801,0.25,-1,-0.76,0.003,0.00407932034833801
"5827",2004-01-30,-0.00530540683968515,-0.15,0.21,0.45,0.003,-0.00830540683968515
"5828",2004-02-02,-0.0106960097761513,0.27,-0.35,-0.14,0.003,-0.0136960097761513
"5829",2004-02-03,-0.00269071639631605,0,-0.15,-0.04,0.003,-0.00569071639631605
"5830",2004-02-04,-0.0213405640318281,-0.97,-1.52,-0.59,0.003,-0.0243405640318281
"5831",2004-02-05,0.0285022790041154,0.23,0.48,0.18,0.003,0.0255022790041154
"5832",2004-02-06,0.0128529998329797,1.39,1.04,0.41,0.003,0.0098529998329797
"5833",2004-02-09,-0.00176465480163168,-0.1,0.34,0.27,0.003,-0.00476465480163168
"5834",2004-02-10,0.0135825184407072,0.56,0.53,0.16,0.003,0.0105825184407072
"5835",2004-02-11,0.0350616563856876,1.04,-0.39,0.16,0.003,0.0320616563856876
"5836",2004-02-12,-0.0029455102297568,-0.46,-0.1,-0.17,0.003,-0.0059455102297568
"5837",2004-02-13,-0.0312465501709384,-0.57,-0.73,-0.13,0.003,-0.0342465501709384
"5838",2004-02-17,0.00693209615809375,0.98,0.31,0.58,0.003,0.00393209615809375
"5839",2004-02-18,0.00430918671754037,-0.39,-0.13,0.09,0.003,0.00130918671754037
"5840",2004-02-19,-0.0345537169551303,-0.54,-0.98,-0.15,0.003,-0.0375537169551303
"5841",2004-02-20,-0.00312012733624352,-0.3,-0.11,-0.3,0.003,-0.00612012733624352
"5842",2004-02-23,-0.00941922191649164,-0.51,-1.18,-0.18,0.003,-0.0124192219164916
"5843",2004-02-24,0.00763262690564615,-0.14,0.29,-0.18,0.003,0.00463262690564615
"5844",2004-02-25,0.0199236202754937,0.54,0.5,0.19,0.003,0.0169236202754937
"5845",2004-02-26,0.0100348933681724,0.29,0.45,0.42,0.003,0.0070348933681724
"5846",2004-02-27,0.037482386036721,0.11,0.18,0.31,0.003,0.034482386036721
"5847",2004-03-01,0.0041725522881633,1.02,0.5,0.29,0.004,0.0001725522881633
"5848",2004-03-02,-0.00878114734059515,-0.59,-0.09,0.12,0.004,-0.0127811473405952
"5849",2004-03-03,0.00460859505243192,0.14,-0.2,-0.12,0.004,0.00060859505243192
"5850",2004-03-04,0.0505408042315497,0.44,0.76,0.29,0.004,0.0465408042315497
"5851",2004-03-05,0.0609045039117117,0.24,-0.1,-0.22,0.004,0.0569045039117117
"5852",2004-03-08,-0.0280634182678891,-0.84,-0.35,0.2,0.004,-0.0320634182678891
"5853",2004-03-09,0.0414374600882111,-0.66,-0.42,-0.34,0.004,0.0374374600882111
"5854",2004-03-10,0.0211760952898647,-1.5,-0.27,-0.39,0.004,0.0171760952898647
"5855",2004-03-11,-0.0193345463823307,-1.42,0.35,-0.16,0.004,-0.0233345463823307
"5856",2004-03-12,0.0149895740195244,1.34,0.98,0.22,0.004,0.0109895740195244
"5857",2004-03-15,-0.0411104854896817,-1.56,-1.06,-0.29,0.004,-0.0451104854896817
"5858",2004-03-16,-0.0241067950254377,0.43,-0.66,-0.07,0.004,-0.0281067950254377
"5859",2004-03-17,0.0142301189934403,1.22,0.7,0.36,0.004,0.0102301189934403
"5860",2004-03-18,-0.0200552683686601,-0.2,-0.51,0.12,0.004,-0.0240552683686601
"5861",2004-03-19,0.00737468552884548,-1,0.31,0.27,0.004,0.00337468552884548
"5862",2004-03-22,0,-1.42,-0.64,-0.22,0.004,-0.004
"5863",2004-03-23,-0.0222892477084257,-0.09,0.37,0.02,0.004,-0.0262892477084257
"5864",2004-03-24,0.00826939408758279,-0.27,-0.07,-0.12,0.004,0.00426939408758279
"5865",2004-03-25,0.0523313909987294,1.68,0.75,-0.19,0.004,0.0483313909987294
"5866",2004-03-26,0.00630742587916105,0,0.32,0.36,0.004,0.00230742587916105
"5867",2004-03-29,0.0316683788670727,1.34,0.58,-0.22,0.004,0.0276683788670727
"5868",2004-03-30,0.000357084111144215,0.47,0.45,0.15,0.004,-0.00364291588885579
"5869",2004-03-31,-0.0320254629782169,0,0.15,0.22,0.004,-0.0360254629782169
"5870",2004-04-01,0.00258541309973798,0.64,0.23,0.04,0.004,-0.00141458690026202
"5871",2004-04-02,0.0142827635284027,0.9,0.79,0.05,0.004,0.0102827635284027
"5872",2004-04-05,0.0293825719087359,0.79,0.14,-0.4,0.004,0.0253825719087359
"5873",2004-04-06,-0.0174537032351258,-0.28,-0.74,0.19,0.004,-0.0214537032351258
"5874",2004-04-07,-0.01886018633428,-0.5,0.88,-0.12,0.004,-0.02286018633428
"5875",2004-04-08,0.0080222142781902,-0.14,-0.32,0.16,0.004,0.0040222142781902
"5876",2004-04-12,0.0183554629904246,0.5,0.22,-0.32,0.004,0.0143554629904246
"5877",2004-04-13,-0.040390287662885,-1.5,-0.54,-0.37,0.004,-0.044390287662885
"5878",2004-04-14,-0.0108279588185246,-0.21,-0.29,-0.44,0.004,-0.0148279588185246
"5879",2004-04-15,0.0951737248763797,-0.04,-0.23,-0.38,0.004,0.0911737248763797
"5880",2004-04-16,-0.00410424933463737,0.46,-0.04,0.1,0.004,-0.00810424933463737
"5881",2004-04-19,-0.0288556904393887,0.22,0.52,-0.29,0.004,-0.0328556904393887
"5882",2004-04-20,-0.0221113050578085,-1.48,-0.23,0.01,0.004,-0.0261113050578085
"5883",2004-04-21,0,0.6,0.57,0,0.004,-0.004
"5884",2004-04-22,0.00179974827898646,1.44,0.15,-0.07,0.004,-0.00220025172101354
"5885",2004-04-23,-0.00288277139302363,-0.01,-0.28,-0.04,0.004,-0.00688277139302363
"5886",2004-04-26,-0.0207931650842898,-0.33,0.01,-0.34,0.004,-0.0247931650842898
"5887",2004-04-27,-0.00702825680440126,0.13,-0.04,-0.12,0.004,-0.0110282568044013
"5888",2004-04-28,-0.0183560291817283,-1.46,-0.92,-0.06,0.004,-0.0223560291817283
"5889",2004-04-29,0.0120272042845611,-0.86,-0.78,-0.76,0.004,0.0080272042845611
"5890",2004-04-30,-0.0376837680231399,-0.66,-0.79,-0.02,0.004,-0.0416837680231399
"5891",2004-05-03,0.0111871544845641,0.85,0.04,-0.35,0.003,0.0081871544845641
"5892",2004-05-04,0.00268147860715995,0.21,0.41,0.18,0.003,-0.00031852139284005
"5893",2004-05-05,0.0193221305147845,0.27,-0.1,-0.19,0.003,0.0163221305147845
"5894",2004-05-06,-0.0026300965361928,-0.8,-0.34,-0.19,0.003,-0.0056300965361928
"5895",2004-05-07,0.00337998393068987,-1.48,-0.67,-0.5,0.003,0.00037998393068987
"5896",2004-05-10,-0.0147305357496924,-1.29,-0.54,-0.46,0.003,-0.0177305357496924
"5897",2004-05-11,0.0322001467303195,0.95,0.85,0.22,0.003,0.0292001467303195
"5898",2004-05-12,0.00587775301636418,0.12,-0.22,-0.06,0.003,0.00287775301636418
"5899",2004-05-13,-0.0040368550950711,-0.08,-0.25,0.01,0.003,-0.0070368550950711
"5900",2004-05-14,-0.00479381563201585,-0.17,-0.62,-0.12,0.003,-0.00779381563201585
"5901",2004-05-17,-0.0156427863924196,-1.13,-0.39,-0.3,0.003,-0.0186427863924196
"5902",2004-05-18,0.0156427863924196,0.76,0.38,0.25,0.003,0.0126427863924196
