Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1982-11-30,138.1,6.86333,12.9467,98.0,10.55,367.04866224489797,18.241680630306128,34.4103469622449,8.347476938155426
1982-10-31,132.7,6.85667,13.2533,98.2,10.91,351.97796639511205,18.186863322097764,35.153500994908356,7.999840994534586
1982-09-30,122.4,6.85,13.56,97.9,12.34,325.6527640449439,18.224848314606742,36.0772179775281,7.398838200323303
1982-08-31,109.7,6.83667,13.7633,97.7,13.06,292.4610982599796,18.22661820092119,36.69307049846469,6.643422752166086
1982-07-31,109.4,6.82333,13.9667,97.5,13.95,292.25957538461546,18.228368633538466,37.31171674153847,6.638653100208755
1982-06-30,109.7,6.81,14.17,97.0,14.3,294.57164226804133,18.28653494845361,38.04995597938145,6.692133988197585
1982-05-31,116.4,6.78,14.3833,95.8,13.62,316.47799164926937,18.434027348643014,39.106511145093954,7.192612484464619
1982-04-30,116.3,6.75,14.5967,94.9,13.87,319.20489673340364,18.52650948366702,40.063096441517395,7.259072625426144
1982-03-31,110.8,6.72,14.81,94.5,13.86,305.39645714285723,18.522240000000004,40.82059142857144,6.950673793536031
1982-02-28,114.5,6.69,14.9933,94.6,14.43,315.2611046511629,18.420059302325587,41.28213380232559,7.18182345054673
1982-01-31,117.3,6.66,15.1767,94.3,14.59,323.998024390244,18.39579575821846,41.92004106362673,7.388659973375994
1981-12-31,123.8,6.63,15.36,94.0,13.72,343.04321489361706,18.371377340425536,42.56174297872341,7.832562137141894
1981-11-30,122.9,6.59333,15.33,93.7,13.39,341.6397022411954,18.328261171504806,42.614618676627536,7.8107525657161085
1981-10-31,119.8,6.55667,15.3,93.4,15.15,334.09192933618846,18.28489591252677,42.66783404710922,7.649141713319212
1981-09-30,118.3,6.52,15.27,93.2,15.32,330.616767167382,18.221651072961375,42.675553969957086,7.581163051923156
1981-08-31,129.6,6.47667,15.1833,92.3,14.94,365.72895341278445,18.277050468364035,42.847009400866746,8.399806316566439
1981-07-31,129.1,6.43333,15.0967,91.6,14.28,367.10205131004375,18.293482879585156,42.92819161899564,8.44531946787551
1981-06-30,132.3,6.39,15.01,90.6,13.47,380.3537384105961,18.370826821192058,43.15275596026491,8.765340744304925
1981-05-31,131.7,6.35333,14.8667,89.8,14.1,382.0018630289533,18.428123739086864,43.12154211915368,8.818483466548066
1981-04-30,134.4,6.31667,14.7233,89.1,13.68,392.89600000000013,18.46573196666667,43.04111366666668,9.085561230788741
1981-03-31,133.2,6.28,14.58,88.5,13.12,392.0279186440678,18.4829979661017,42.91116406779662,9.081096883854624
1981-02-28,128.4,6.24,14.66,87.9,13.19,380.48031399317415,18.490632081911265,43.441132423208195,8.829899353831303
1981-01-31,133.0,6.2,14.74,87.0,12.57,398.18824137931045,18.56215862068966,44.130035172413805,9.259404530877951
1980-12-31,133.5,6.16,14.82,86.3,12.84,402.92713209733495,18.591993511008116,44.72943893395134,9.389902084921738
1980-11-30,135.7,6.13,14.76,85.5,12.68,413.3993368421053,18.67456105263158,44.965174736842116,9.654043663233386
1980-10-31,130.2,6.1,14.7,84.8,11.75,399.9182051886793,18.736567216981133,45.15205542452831,9.357841046757109
1980-09-30,126.5,6.07,14.64,84.0,11.51,392.2539107142858,18.821986071428576,45.39602571428573,9.196040131743235
1980-08-31,123.5,6.02667,14.74,83.3,11.1,386.1695258103242,18.84466636530613,46.09019279711886,9.071005981618377
1980-07-31,119.8,5.98333,14.84,82.7,10.25,377.31785006045953,18.844884906529625,46.7395400241838,8.880865527295835
1980-06-30,114.6,5.94,14.94,82.7,9.78,360.94011366384524,18.70841426844015,47.05449649334946,8.512077962306735
1980-05-31,107.7,5.89333,15.0567,81.8,10.18,342.9402359413204,18.765645131662595,47.943809196821526,8.10422580717649
1980-04-30,103.0,5.84667,15.1733,81.0,11.47,331.2136666666667,18.800941830000003,48.79227503333334,7.844024504719211
1980-03-31,104.7,5.8,15.29,80.1,12.75,340.4632247191012,18.860426966292138,49.719987640449446,8.081150900785495
1980-02-29,115.3,5.75,15.1467,78.9,12.41,380.63467300380233,18.98221482889734,50.00311536501901,9.05447609219251
1980-01-31,110.9,5.7,15.0033,77.8,10.8,371.2855025706942,19.083204370179953,50.230007039845766,8.850934180729103
1979-12-31,107.8,5.65,14.86,76.7,10.39,366.0828970013038,19.18709061277706,50.46374628422426,8.745204404669284
1979-11-30,103.7,5.60333,14.7833,75.9,10.65,355.871347826087,19.22916682173913,50.73242908695653,8.518784302983551
1979-10-31,104.5,5.55667,14.7067,75.2,10.3,361.9549268617022,19.246546253058515,50.93935428590426,8.681843306899305
1979-09-30,108.6,5.51,14.63,74.6,9.33,379.18141286863283,19.238393967828422,51.08125294906168,9.11275899074095
1979-08-31,107.4,5.45333,14.4133,73.8,9.03,379.056512195122,19.24692969878049,50.87016040243903,9.127165797215023
1979-07-31,102.7,5.39667,14.1967,73.1,8.95,365.9393474692203,19.229346624213413,50.585502767441874,8.827498045542354
1979-06-30,101.7,5.34,13.98,72.3,8.91,366.38585477178435,19.23795933609959,50.36454522821578,8.853937764693946
1979-05-31,99.73,5.29333,13.7533,71.5,9.25,363.30871846153855,19.283194010769236,50.10221395384616,8.79438328981495
1979-04-30,102.1,5.24667,13.5267,70.6,9.18,376.68392209631736,19.356868105240796,49.90490116572239,9.13306356621741
1979-03-31,100.1,5.2,13.3,69.8,9.12,373.53792120343843,19.40456733524356,49.63091260744987,9.07078502966076
1979-02-28,98.23,5.15667,12.9767,69.1,9.1,370.2730806078149,19.437810104630973,48.91502275397975,9.00374037104563
1979-01-31,99.71,5.11333,12.6533,68.3,9.1,380.2542311859444,19.50020427188873,48.254647111273805,9.257636919139966
1978-12-31,96.11,5.07,12.33,67.7,9.01,369.77364239290995,19.506319497784347,47.43844564254062,9.011941819133824
1978-11-30,94.71,5.05333,12.0767,67.4,8.81,366.0091838278932,19.52872124287834,46.67071175519288,8.928418902293146
1978-10-31,100.6,5.03667,11.8233,67.1,8.64,390.5094098360657,19.551362119672135,45.895724704918045,9.533608358208827
1978-09-30,103.9,5.02,11.57,66.5,8.42,406.9583323308272,19.66247187969925,45.31768917293234,9.941887473004403
1978-08-31,103.9,4.98333,11.4567,66.0,8.41,410.04135000000014,19.666711845000002,45.21386655000001,10.023970854003746
1978-07-31,97.19,4.94667,11.3433,65.7,8.64,385.31175205479457,19.61117485890411,44.970745931506855,9.425524047787356
1978-06-30,97.66,4.91,11.23,65.2,8.46,390.1442107361963,19.615073466257673,44.86298880368099,9.549678981041735
1978-05-31,97.41,4.87333,11.1267,64.5,8.35,393.3687641860466,19.67986653906977,44.9327197255814,9.634910728598445
1978-04-30,92.71,4.83667,11.0233,63.9,8.15,377.9042408450705,19.71522062957747,44.933144408450715,9.262588720866841
1978-03-31,88.82,4.8,10.92,63.4,8.04,364.9031006309149,19.720050473186124,44.86311482649843,8.950420077633892
1978-02-28,88.98,4.75667,10.91,62.9,8.03,368.4663214626392,19.697378032273456,45.178327344992056,9.045263570704737
1978-01-31,90.25,4.71333,10.9,62.5,7.96,376.1172360000001,19.642821628320004,45.42579360000001,9.241462260934691
1977-12-31,93.82,4.67,10.89,62.1,7.69,393.51371304347833,19.58760434782609,45.676447826086964,9.67826658253592
1977-11-30,94.28,4.61333,10.83,61.9,7.58,396.7207967689823,19.412430561712444,45.57155525040388,9.7662999836602
1977-10-31,93.74,4.55667,10.77,61.6,7.52,396.3695464285715,19.267390880357148,45.53979107142858,9.766666299556546
1977-09-30,96.23,4.5,10.71,61.4,7.34,408.22364609120535,19.08974755700326,45.43359918566777,10.067742820070704
1977-08-31,97.75,4.45333,10.6133,61.2,7.4,416.026875,18.95350346029412,45.17051695588236,10.268385666710996
1977-07-31,100.2,4.40667,10.5167,61.0,7.33,427.8523573770493,18.8164086595082,44.906136595081975,10.567692447775405
1977-06-30,99.29,4.36,10.42,60.7,7.28,426.0620594728172,18.70914069192752,44.71312981878089,10.530023959090755
1977-05-31,98.76,4.30333,10.3067,60.3,7.46,426.59897910447773,18.5884587358209,44.520329059701496,10.548486693556997
1977-04-30,99.05,4.24667,10.1933,60.0,7.37,429.9909075000001,18.435431470500003,44.250644295000015,10.63603740914136
1977-03-31,100.6,4.19,10.08,59.5,7.46,440.3896033613446,18.34227075630253,44.12651294117648,10.89574651166274
1977-02-28,101.0,4.14333,10.0233,59.1,7.39,445.1331472081219,18.260727948730967,44.175277964467014,11.014841854222778
1977-01-31,103.8,4.09667,9.96667,58.5,7.21,462.16550769230776,18.24026561076923,44.37621484153847,11.437961346787551
1976-12-31,104.7,4.05,9.91,58.2,6.87,468.57567525773203,18.125420103092786,44.35133659793815,11.59758972658294
1976-11-30,101.2,3.98333,9.79,58.0,7.29,454.4734965517242,17.88851692706897,43.96537086206897,11.248855860507964
1976-10-31,101.9,3.91667,9.67,57.9,7.41,458.40744559585505,17.61953572072539,43.5014720207254,11.345696136316702
1976-09-30,105.5,3.85,9.55,57.6,7.59,477.0742968750001,17.409820312500003,43.18539843750001,11.805990949539796
1976-08-31,103.3,3.82,9.45,57.4,7.77,468.75344425087115,17.334348083623695,42.88209146341464,11.597986002509256
1976-07-31,104.2,3.79,9.35,57.1,7.83,475.32171278458856,17.288572854640982,42.65122854640982,11.757490488689914
1976-06-30,101.8,3.76,9.25,56.8,7.86,466.8264823943663,17.242314084507044,42.417926936619736,11.543841631417108
1976-05-31,101.2,3.73667,9.05333,56.5,7.9,466.53916460177,17.226313243008853,41.736492243716825,11.532053585609425
1976-04-30,101.9,3.71333,8.85667,56.1,7.56,473.11570588235304,17.24077275882353,41.12099782941177,11.689164132206374
1976-03-31,101.1,3.69,8.66,55.9,7.73,471.0807853309482,17.19374973166369,40.351727012522375,11.631754403566513
1976-02-29,100.6,3.68667,8.42667,55.8,7.79,469.59106451612917,17.209018785483874,39.33488007580646,11.586092994449695
1976-01-31,96.86,3.68333,8.19333,55.6,7.74,453.7594845323742,17.25527485197842,38.383245895143894,11.185051362622152
1975-12-31,88.7,3.68,7.96,55.5,8.0,416.2810864864866,17.270737297297302,37.357355675675684,10.250368416256842
1975-11-30,90.07,3.69,7.89333,55.3,8.05,424.2394725135625,17.380300361663657,37.17844071916818,10.4358594579479
1975-10-31,88.57,3.7,7.82667,54.9,8.14,420.21383114754104,17.554377049180335,37.133058437704925,10.327599777501113
1975-09-30,84.67,3.71,7.76,54.6,8.43,403.9177697802199,17.698534615384617,37.01903736263737,9.918905356559423
1975-08-31,85.71,3.71,7.82667,54.3,8.4,411.13808453038683,17.79631657458564,37.54336847569061,10.089769593328016
1975-07-31,92.49,3.71,7.89333,54.2,8.06,444.47929538745393,17.82915110701107,37.93298471900369,10.902767048238578
1975-06-30,92.4,3.71,7.96,53.6,7.86,449.0174552238807,18.02873115671642,38.681590298507466,11.011354609247665
1975-05-31,90.1,3.69667,8.12333,53.2,8.06,441.1326484962407,18.099021395300753,39.772098529511275,10.818139119335807
1975-04-30,84.72,3.68333,8.28667,52.9,8.23,417.1443039697544,18.13597886143668,40.80190261304349,10.233076136605916
1975-03-31,83.78,3.67,8.45,52.7,7.73,414.0814576850096,18.138922770398484,41.76400474383302,10.163796767444033
1975-02-28,80.1,3.64667,8.59667,52.5,7.39,397.4012742857143,18.092275966285715,42.650781680571434,9.762246716166466
1975-01-31,72.56,3.62333,8.74333,52.1,7.5,362.75682610364686,18.11449408387716,43.71144763474089,8.920995508404244
1974-12-31,67.07,3.6,8.89,51.9,7.43,336.60223179190757,18.067213872832376,44.6159809248555,8.28906005592308
1974-11-30,71.74,3.59667,8.96333,51.5,7.68,362.83584582524276,18.190699771456316,45.33339032563107,8.948984512755601
1974-10-31,69.44,3.59333,9.03667,51.1,7.9,353.95239452054795,18.316067940704503,46.062082157142875,8.744983833809579
1974-09-30,68.12,3.59,9.11,50.6,8.04,350.6551043478262,18.479915217391305,46.89471521739131,8.68042130564633
1974-08-31,76.03,3.56,8.98667,50.0,8.04,396.0691614000001,18.545392800000005,46.814978964600016,9.824195723141194
1974-07-31,79.31,3.53,8.86333,49.4,7.81,418.17401599190293,18.61246093117409,46.73325307226721,10.394141805327045
1974-06-30,89.79,3.5,8.74,49.0,7.54,477.29615326530626,18.604928571428577,46.45916448979593,11.888498820078992
1974-05-31,89.67,3.48,8.61333,48.6,7.58,480.58138333333346,18.65086666666667,46.16266361666668,11.995436947329653
1974-04-30,92.46,3.46,8.48667,48.0,7.51,501.7284112500001,18.775473750000003,46.052384338125016,12.550411048540902
1974-03-31,97.44,3.44,8.36,47.8,7.21,530.9644217573223,18.74504937238494,45.55482928870293,13.310364239140155
1974-02-28,93.45,3.42,8.29333,47.2,6.96,515.6955095338983,18.872965677966103,45.76600363919492,12.957321280205383
1974-01-31,96.11,3.4,8.22667,46.6,6.99,537.2033388412018,19.004175965665237,45.98267185042919,13.530721892513943
1973-12-31,94.78,3.38,8.16,46.2,6.74,534.3561000000001,19.055957142857146,46.00491428571429,13.493329686205886
1973-11-30,102.0,3.34333,8.00333,45.9,6.73,578.82,18.972414417647062,45.41654382941178,14.651845159710566
1973-10-31,109.8,3.30667,7.84667,45.6,6.79,627.1819342105264,18.887829566447373,44.82048877697369,15.913516308933382
1973-09-30,105.6,3.27,7.69,45.2,7.09,608.5293451327434,18.843664380530978,44.31430553097346,15.475308601805562
1973-08-31,103.8,3.25333,7.53667,45.1,7.4,599.4829756097562,18.78917099268293,43.52702656829269,15.278501094706126
1973-07-31,105.8,3.23667,7.38333,44.3,7.13,622.0681760722349,19.030523662076753,43.41148040112868,15.889518573988786
1973-06-30,104.8,3.22,7.23,44.2,6.9,617.5826063348417,18.97534343891403,42.606128280543,15.808323047681984
1973-05-31,107.2,3.20333,7.08667,43.9,6.85,636.0427517084285,19.006108468564925,42.04687581389523,16.314338759668576
1973-04-30,110.3,3.18667,6.94333,43.6,6.67,658.9387775229359,19.03735661077982,41.47986747178899,16.935740066050826
1973-03-31,112.4,3.17,6.8,43.3,6.71,676.1366189376446,19.06897759815243,40.90506235565821,17.41214205829034
1973-02-28,114.2,3.16333,6.67333,42.9,6.64,693.3696923076925,19.206279761538468,40.51737976153847,17.889889599193758
1973-01-31,118.4,3.15667,6.54667,42.6,6.46,723.9326197183101,19.30081404295775,40.028276719014094,18.712530467302436
1972-12-31,117.5,3.15,6.42,42.5,6.36,720.1201764705884,19.30534941176471,39.34614070588236,18.645719442073684
1972-11-30,115.1,3.12667,6.32667,42.4,6.28,707.0750448113209,19.207561514858494,38.865599250707554,18.33889471496806
1972-10-31,109.6,3.10333,6.23333,42.3,6.48,674.8794893617022,19.109249687234048,38.38272415531915,17.533183854158548
1972-09-30,109.4,3.08,6.14,42.1,6.55,676.8481852731593,19.0556893111639,37.98764038004751,17.613854552912112
1972-08-31,111.0,3.07667,6.08333,42.0,6.21,688.3823571428572,19.08040852928572,37.72664004214286,17.9434046880298
1972-07-31,107.2,3.07333,6.02667,41.9,6.11,666.402787589499,19.10518357446301,37.464456043675426,17.398690031138173
1972-06-30,108.0,3.07,5.97,41.7,6.11,674.5959712230217,19.17601510791367,37.29016618705036,17.640857315740256
1972-05-31,107.7,3.07,5.91667,41.6,6.13,674.3392139423078,19.222111298076925,37.04589226514424,17.662646200372556
1972-04-30,108.8,3.07,5.86333,41.5,6.19,682.8681253012049,19.26842963855422,36.800378355903625,17.915161678498297
1972-03-31,107.7,3.07,5.81,41.4,6.07,677.596891304348,19.31497173913044,36.55374130434783,17.805643849614935
1972-02-29,105.2,3.07,5.77333,41.3,6.08,663.4706731234869,19.3617392251816,36.41098043026635,17.46414760548617
1972-01-31,103.3,3.07,5.73667,41.1,5.95,654.658094890511,19.45595693430657,36.35583207372263,17.26299679703517
1971-12-31,99.17,3.07,5.7,41.1,5.93,628.4844459854016,19.45595693430657,36.123437956204384,16.60355721292533
1971-11-30,92.78,3.07667,5.61,40.9,5.81,590.8634185819072,19.59357355085575,35.726921515892435,15.638712654326643
1971-10-31,97.29,3.08333,5.52,40.9,5.93,619.5850613691933,19.63598732933986,35.15376234718827,16.42886270915947
1971-09-30,99.4,3.09,5.43,40.8,6.14,634.5739852941178,19.726696323529413,34.66535955882353,16.856792547835997
1971-08-31,97.24,3.09333,5.39333,40.8,6.58,620.7844500000002,19.74795519044118,34.43125666102942,16.519449443051563
1971-07-31,99.0,3.09667,5.35667,40.7,6.73,633.5732432432433,19.817851062162166,34.281240251351356,16.889414708693355
1971-06-30,99.72,3.1,5.32,40.6,6.52,639.7529231527095,19.88802709359606,34.13042068965518,17.0831668800707
1971-05-31,101.6,3.10333,5.28667,40.3,6.39,656.6662630272954,20.057599547642685,34.16907315707196,17.56415327969937
1971-04-30,103.0,3.10667,5.25333,40.1,5.83,669.0350872817955,20.17933237481297,34.12293296184539,17.924110447959595
1971-03-31,99.6,3.11,5.22,40.0,5.7,648.5678100000001,20.251464750000004,33.9912045,17.40290260718887
1971-02-28,97.11,3.12,5.19,39.9,6.11,633.9384609022558,20.367500751879707,33.88055413533836,17.034534781502117
1971-01-31,93.49,3.13,5.16,39.8,6.24,611.840372110553,20.484119849246234,33.769347738693476,16.461793943491934
1970-12-31,90.05,3.14,5.13,39.8,6.39,589.3274736180906,20.54956432160805,33.57301432160805,15.873840687205737
1970-11-30,84.28,3.15667,5.20667,39.6,6.84,554.3517,20.762996925000007,34.246871925,14.950761908791726
1970-10-31,84.37,3.17333,5.28333,39.4,7.33,557.7606479695432,20.978530247969548,34.92750461345179,15.064185404089626
1970-09-30,82.58,3.19,5.36,39.2,7.39,548.7125005102041,21.196329336734696,35.615148979591844,14.842661145242218
1970-08-31,77.92,3.18667,5.41333,39.0,7.53,520.4037046153848,21.28278841615385,36.15396543000001,14.100456516815443
1970-07-31,75.72,3.18333,5.46667,39.0,7.46,505.71058153846167,21.26048158384616,36.51020687769231,13.726499744359767
1970-06-30,75.59,3.18,5.52,38.8,7.84,507.44463170103114,21.347717010309285,37.0564144329897,13.799691797725181
1970-05-31,76.06,3.17667,5.55667,38.6,7.91,513.2453922279793,21.43585643082902,37.49586213031089,13.98383606078919
1970-04-30,85.95,3.17333,5.59333,38.5,7.39,581.4885857142858,21.46893744857143,37.84127459142858,15.873067819354054
1970-03-31,88.65,3.17,5.63,38.2,7.07,604.4653625654452,21.614835863874347,38.38849397905759,16.53169081394362
1970-02-28,87.16,3.16667,5.68,38.0,7.24,597.433632631579,21.7057728481579,38.933261052631586,16.37258678715985
1970-01-31,90.31,3.16333,5.73,37.8,7.79,622.3004071428574,21.79760322142858,39.48379285714287,17.090541395140214
1969-12-31,91.11,3.16,5.78,37.7,7.65,629.4782649867375,21.83241485411141,39.933974005305046,17.32692991374268
1969-11-30,96.21,3.15667,5.81667,37.5,7.14,668.2592664000001,21.925724752800008,40.40165915280001,18.437760084691046
1969-10-31,95.52,3.15333,5.85333,37.3,7.1,667.0240986595176,22.019965463002684,40.874289859785534,18.448662031815356
1969-09-30,94.51,3.15,5.89,37.1,7.16,663.5289808625338,22.11529245283019,41.35208652291105,18.398046344676978
1969-08-31,94.18,3.14333,5.87333,37.0,6.69,662.9992005405406,22.128108696486493,41.34649707486487,18.429515590207746
1969-07-31,94.71,3.13667,5.85667,36.8,6.72,670.3537769021741,22.20123093016305,41.453287451902185,18.681708207192763
1969-06-30,99.14,3.13,5.84,36.6,6.57,705.5436245901641,22.275081147540984,41.561173770491806,19.713341583757636
1969-05-31,104.6,3.12,5.83333,36.4,6.32,748.4905879120881,22.325914285714294,41.741803070604405,20.9722582719721
1969-04-30,101.3,3.11,5.82667,36.3,6.17,726.8735454545457,22.31566363636364,41.809005736363645,20.42860808193216
1969-03-31,99.3,3.1,5.82,36.1,6.3,716.4701301939059,22.367144044321336,41.99250914127425,20.20228761648166
1969-02-28,101.5,3.09,5.8,35.8,6.19,738.4805446927376,22.48182150837989,42.19888826815643,20.895729901987238
1969-01-31,102.0,3.08,5.78,35.6,6.04,746.287584269663,22.5349584269663,42.28962977528091,21.194968072847157
1968-12-31,106.5,3.07,5.76,35.5,6.03,781.4070000000002,22.525065633802818,42.2620123943662,22.277872995434883
1968-11-30,105.4,3.05667,5.72667,35.4,5.7,775.5206949152545,22.490615204237294,42.13615842457629,22.195529227158158
1968-10-31,103.8,3.04333,5.69333,35.3,5.58,765.9116770538245,22.455895800849866,42.00951761388103,22.004606927956885
1968-09-30,101.3,3.03,5.66,35.1,5.46,751.7239230769233,22.48493076923077,42.001553846153854,21.68027563329293
1968-08-31,98.11,3.01667,5.63,35.0,5.42,730.131816857143,22.449971949428576,41.89829914285715,21.137766793617853
1968-07-31,100.3,3.00333,5.6,34.9,5.5,748.5685014326649,22.41473815959886,41.79445272206304,21.753537415670948
1968-06-30,100.5,2.99,5.57,34.7,5.72,754.3842795389049,22.443870605187325,41.81015360230548,22.004623431346534
1968-05-31,97.87,2.97667,5.52667,34.5,5.87,738.901479130435,22.473340818260873,41.72539734000001,21.63022714277988
1968-04-30,95.67,2.96333,5.48333,34.4,5.64,724.3915473837211,22.437662842151166,41.518531446802335,21.277356015671746
1968-03-31,89.09,2.95,5.44,34.3,5.74,676.5359536443151,22.40185276967931,41.31053527696795,19.934711308295707
1968-02-29,90.75,2.94,5.40333,34.2,5.56,691.1567763157896,22.391194736842106,41.15204566578948,20.424992376214227
1968-01-31,95.04,2.93,5.36667,34.1,5.53,725.9523096774195,22.380474193548395,40.99270288064517,21.511535896332184
1967-12-31,95.3,2.92,5.33,33.9,5.7,732.2329115044249,22.435677876106197,40.95279557522125,21.751597808723638
1967-11-30,92.66,2.92,5.32,33.8,5.75,714.0549568047339,22.502055621301782,40.99689585798818,21.263102968336288
1967-10-31,95.66,2.92,5.31,33.7,5.48,739.360965578635,22.568827299703266,41.041257863501485,22.068199194183894
1967-09-30,95.81,2.92,5.3,33.6,5.3,742.7242526785716,22.63599642857143,41.085883928571434,22.219145488664797
1967-08-31,94.49,2.91333,5.31,33.5,5.28,734.6780838805971,22.65170602298508,41.286280298507464,22.03062704912602
1967-07-31,93.01,2.90667,5.32,33.4,5.16,725.3359787425152,22.667587671556895,41.4878766467066,21.80419624566637
1967-06-30,91.43,2.9,5.33,33.3,5.02,715.1555756756759,22.68348648648649,41.6906837837838,21.55209760979349
1967-05-31,92.59,2.9,5.37,33.2,4.85,726.4103828313254,22.751810240963856,42.13007620481928,21.948477389658407
1967-04-30,90.96,2.9,5.41,33.1,4.59,715.7782549848944,22.820546827794566,42.572123564954694,21.686025566746252
1967-03-31,89.42,2.9,5.45,33.0,4.54,705.7920600000002,22.889700000000005,43.01685000000001,21.443898602019107
1967-02-28,87.36,2.89,5.48333,32.9,4.63,691.6283234042555,22.88010364741642,43.4114736100304,21.074443163678442
1967-01-31,84.45,2.88,5.51667,32.9,4.58,668.5898799392099,22.800933738601827,43.67542608601825,20.432242125384285
1966-12-31,81.33,2.87,5.55,32.9,4.84,643.888868389058,22.721763829787243,43.939299392097276,19.736473752791976
1966-11-30,80.99,2.87667,5.53667,32.9,5.16,641.1970914893618,22.77457015896657,43.833765903647425,19.711251211928975
1966-10-31,77.13,2.88333,5.52333,32.9,5.01,610.6375066869302,22.827297318237086,43.72815324528876,18.825409371315686
1966-09-30,77.81,2.89,5.51,32.7,5.18,619.7887733944955,23.02004311926606,43.8894247706422,19.161676250615013
1966-08-31,80.65,2.87,5.49333,32.7,5.22,642.4105458715597,22.860734862385325,43.75664133853211,19.913903864009818
1966-07-31,85.84,2.85,5.47667,32.5,5.02,687.9587372307693,22.841127692307698,43.89239256092309,21.381702007433418
1966-06-30,86.06,2.83,5.46,32.4,4.81,691.8506833333334,22.750841666666673,43.89385000000001,21.555253383226255
1966-05-31,86.78,2.81333,5.42,32.3,4.78,699.7987560371519,22.686849900000006,43.707182043343664,21.852177976763098
1966-04-30,91.6,2.79667,5.38,32.3,4.75,738.6675046439631,22.552502731578954,43.384619814241496,23.11369646261583
1966-03-31,88.88,2.78,5.34,32.1,4.87,721.1989009345796,22.557751401869158,43.330357009345796,22.61111258229
1966-02-28,92.69,2.76,5.29,32.0,4.83,754.4647378125002,22.46545125,43.05878156250001,23.70002714557941
1966-01-31,93.32,2.74,5.24,31.8,4.61,764.3700339622642,22.442926415094348,42.92004905660379,24.05848338842175
1965-12-31,91.73,2.72,5.19,31.8,4.62,751.3465839622643,22.279109433962272,42.5105066037736,23.69411154910633
1965-11-30,92.15,2.7,5.12,31.7,4.45,757.1677712933756,22.185056782334392,42.06944100946373,23.92546115667373
1965-10-31,91.39,2.68,5.05,31.7,4.35,750.9230886435333,22.020723028391174,41.49427287066246,23.775745523312697
1965-09-30,89.38,2.66,4.98,31.6,4.29,736.731620886076,21.925555063291146,41.04859556962027,23.374146831648634
1965-08-31,86.49,2.64333,4.93333,31.6,4.25,712.9102471518988,21.78814942310127,40.663909233227855,22.6659718459644
1965-07-31,84.91,2.62667,4.88667,31.6,4.2,699.8867971518988,21.650826209810127,40.279305323734185,22.300781712174434
1965-06-30,85.04,2.61,4.84,31.6,4.21,700.9583468354432,21.513420569620255,39.89461898734178,22.385342986457797
1965-05-31,89.28,2.59,4.78667,31.4,4.21,740.5946598726117,21.484544904458602,39.706342300318475,23.708808308861954
1965-04-30,87.97,2.57,4.73333,31.4,4.2,729.7279595541403,21.31864108280255,39.263876807961786,23.4205519547713
1965-03-31,86.83,2.55,4.68,31.3,4.21,722.572628434505,21.220317891373803,38.94552460063898,23.25352820003485
1965-02-28,86.75,2.53333,4.63667,31.2,4.21,724.2206971153847,21.1491644798077,38.70861532788462,23.372068272751346
1965-01-31,86.12,2.51667,4.59333,31.2,4.19,718.9612269230771,21.010080712500006,38.346797172115394,23.269335081922478
1964-12-31,83.96,2.5,4.55,31.2,4.18,700.9287576923078,20.870913461538468,37.985062500000005,22.752984772787265
1964-11-30,85.44,2.48,4.52333,31.2,4.15,713.2843384615386,20.703946153846157,37.76241159519231,23.225019793095825
1964-10-31,84.85,2.46,4.49667,31.1,4.19,710.6364839228297,20.60301414790997,37.66055106848875,23.212154680675344
1964-09-30,83.41,2.44,4.47,31.1,4.2,698.5761829581995,20.43550996784566,37.43718424437299,22.89222198423169
1964-08-31,82.0,2.42,4.42333,31.0,4.19,688.9825161290324,20.333386451612906,37.16581747645162,22.650407292938798
1964-07-31,83.22,2.4,4.37667,31.1,4.19,696.9848932475885,20.100501607717042,36.6555259881029,22.984351845738406
1964-06-30,80.24,2.38,4.33,31.0,4.17,674.1945987096775,19.99729741935484,36.38163774193549,22.300288036082794
1964-05-31,80.72,2.36333,4.28,30.9,4.2,680.4225786407769,19.921495202912624,36.077906796116515,22.574330769563836
1964-04-30,79.94,2.34667,4.23,30.9,4.23,673.8476330097088,19.781061107766998,35.65643592233011,22.42219216973718
1964-03-31,78.8,2.33,4.18,30.9,4.22,664.2380970873788,19.640542718446607,35.23496504854369,22.167245585982638
1964-02-29,77.39,2.31333,4.12667,30.9,4.15,652.3526184466022,19.50002432912622,34.785424214563115,21.83267082671033
1964-01-31,76.45,2.29667,4.07333,30.9,4.17,644.4289660194177,19.359590233980587,34.335799086407775,21.627216196980932
1963-12-31,74.17,2.28,4.02,30.9,4.13,625.2098941747574,19.219071844660196,33.88625825242718,21.038599376737054
1963-11-30,72.62,2.25667,4.0,30.8,4.12,614.1317785714286,19.084174617857148,33.82714285714286,20.720399335339707
1963-10-31,73.03,2.23333,3.98,30.8,4.11,617.5990607142859,18.886793239285716,33.65800714285715,20.891344595411507
1963-09-30,72.85,2.21,3.96,30.7,4.08,618.0836042345278,18.75037426710098,33.59795570032574,20.960360090705116
1963-08-31,70.98,2.20667,3.92,30.7,4.0,602.2179029315963,18.722121440716617,33.25858241042346,20.472637900527687
1963-07-31,69.07,2.20333,3.88,30.7,4.02,586.0128283387622,18.693783771009777,32.91920912052118,19.96923188594964
